"Chr","Start","End","Value_1","Color_1","Value_2","Color_2"
8,188000001,190000000,0.00226815,"fc8d62",0.00283792,"8da0cb"
8,189000001,191000000,0.00300805,"fc8d62",0.00374247,"8da0cb"
8,190000001,192000000,0.00273599,"fc8d62",0.0033385,"8da0cb"
8,191000001,193000000,0.00228992,"fc8d62",0.00287969,"8da0cb"
8,192000001,194000000,0.00252527,"fc8d62",0.00314442,"8da0cb"
8,193000001,195000000,0.00314137,"fc8d62",0.00391979,"8da0cb"
8,194000001,195669025,0.00275773,"fc8d62",0.0034546,"8da0cb"
8,195000001,195669025,0.00109055,"fc8d62",0.00127906,"8da0cb"
9,1,2000000,0.00177639,"fc8d62",0.00270308,"8da0cb"
9,1000001,3000000,0.00210264,"fc8d62",0.002773,"8da0cb"
9,2000001,4000000,0.0023113,"fc8d62",0.00293164,"8da0cb"
9,3000001,5000000,0.00249758,"fc8d62",0.00312086,"8da0cb"
9,4000001,6000000,0.00236264,"fc8d62",0.00310029,"8da0cb"
9,5000001,7000000,0.00207382,"fc8d62",0.00289618,"8da0cb"
9,6000001,8000000,0.00207682,"fc8d62",0.00300068,"8da0cb"
9,7000001,9000000,0.00221596,"fc8d62",0.00301096,"8da0cb"
9,8000001,10000000,0.0017079,"fc8d62",0.00284782,"8da0cb"
9,9000001,11000000,0.00184981,"fc8d62",0.00324509,"8da0cb"
9,10000001,12000000,0.00232721,"fc8d62",0.00306971,"8da0cb"
9,11000001,13000000,0.0025398,"fc8d62",0.00315836,"8da0cb"
9,12000001,14000000,0.0026059,"fc8d62",0.00357107,"8da0cb"
9,13000001,15000000,0.00269321,"fc8d62",0.00334506,"8da0cb"
9,14000001,16000000,0.00245456,"fc8d62",0.00285068,"8da0cb"
9,15000001,17000000,0.00242724,"fc8d62",0.00303469,"8da0cb"
9,16000001,18000000,0.00253703,"fc8d62",0.00319223,"8da0cb"
9,17000001,19000000,0.00171964,"fc8d62",0.00249886,"8da0cb"
9,18000001,20000000,0.00162565,"fc8d62",0.00242866,"8da0cb"
9,19000001,21000000,0.00236604,"fc8d62",0.00322348,"8da0cb"
9,20000001,22000000,0.00194768,"fc8d62",0.00289614,"8da0cb"
9,21000001,23000000,0.00192124,"fc8d62",0.00285674,"8da0cb"
9,22000001,24000000,0.00250382,"fc8d62",0.00333378,"8da0cb"
9,23000001,25000000,0.00235219,"fc8d62",0.00335223,"8da0cb"
9,24000001,26000000,0.00212353,"fc8d62",0.00330716,"8da0cb"
9,25000001,27000000,0.0018587,"fc8d62",0.00261043,"8da0cb"
9,26000001,28000000,0.00244938,"fc8d62",0.0032007,"8da0cb"
9,27000001,29000000,0.00265082,"fc8d62",0.00364936,"8da0cb"
9,28000001,30000000,0.00242125,"fc8d62",0.00323943,"8da0cb"
9,29000001,31000000,0.00295572,"fc8d62",0.00364058,"8da0cb"
9,30000001,32000000,0.0025752,"fc8d62",0.00316927,"8da0cb"
9,31000001,33000000,0.0016104,"fc8d62",0.00222459,"8da0cb"
9,32000001,34000000,0.00193781,"fc8d62",0.00263115,"8da0cb"
9,33000001,35000000,0.00232486,"fc8d62",0.00288171,"8da0cb"
9,34000001,36000000,0.00208236,"fc8d62",0.00294098,"8da0cb"
9,35000001,37000000,0.0017487,"fc8d62",0.00265692,"8da0cb"
9,36000001,38000000,0.0018725,"fc8d62",0.00237603,"8da0cb"
9,37000001,39000000,0.00230629,"fc8d62",0.00294108,"8da0cb"
9,38000001,40000000,0.00242656,"fc8d62",0.00336285,"8da0cb"
9,39000001,41000000,0.00257126,"fc8d62",0.0033808,"8da0cb"
9,40000001,42000000,0.00278107,"fc8d62",0.00347895,"8da0cb"
9,41000001,43000000,0.00239964,"fc8d62",0.00298498,"8da0cb"
9,42000001,44000000,0.00189673,"fc8d62",0.00222932,"8da0cb"
9,43000001,45000000,0.00177994,"fc8d62",0.00255246,"8da0cb"
9,44000001,46000000,0.0013001,"fc8d62",0.00263574,"8da0cb"
9,45000001,47000000,0.00202568,"fc8d62",0.00307916,"8da0cb"
9,46000001,48000000,0.00271703,"fc8d62",0.00333895,"8da0cb"
9,47000001,49000000,0.00231531,"fc8d62",0.00313944,"8da0cb"
9,48000001,50000000,0.00239339,"fc8d62",0.0032872,"8da0cb"
9,49000001,51000000,0.00272038,"fc8d62",0.00353847,"8da0cb"
9,50000001,52000000,0.00279649,"fc8d62",0.00359183,"8da0cb"
9,51000001,53000000,0.00285497,"fc8d62",0.00349729,"8da0cb"
9,52000001,54000000,0.00261287,"fc8d62",0.0032144,"8da0cb"
9,53000001,55000000,0.00213909,"fc8d62",0.00291013,"8da0cb"
9,54000001,55551413,0.00144653,"fc8d62",0.00210174,"8da0cb"
9,55000001,55551413,0.000405328,"fc8d62",0.00060741,"8da0cb"
