chr	pos	length_bp	sample_count	freq	freq_class	is_short
chr13	17844180.0	1	1	0.00021172983273343214	private	True
chr13	17779279.0	1	1	0.00021172983273343214	private	True
chr13	23543565.0	1	1	0.00021172983273343214	private	True
chr13	23543641.0	1	1	0.00021172983273343214	private	True
chr13	23567949.0	1	1	0.00021172983273343214	private	True
chr13	23567973.0	1	1	0.00021172983273343214	private	True
chr13	23568046.0	1	1	0.00021172983273343214	private	True
chr13	51413319.0	1	1	0.00021172983273343214	private	True
chr13	71832993.0	1	1	0.00021172983273343214	private	True
chr13	72201795.0	1	1	0.00021172983273343214	private	True
chr13	81853591.0	1	1	0.00021172983273343214	private	True
chr13	90674622.0	1	1	0.00021172983273343214	private	True
chr13	93338572.0	1	1	0.00021172983273343214	private	True
chr13	93338661.0	1	1	0.00021172983273343214	private	True
chr13	98303308.0	1	1	0.00021172983273343214	private	True
chr14	24432123.0	1	1	0.00021172983273343214	private	True
chr14	24432337.0	1	1	0.00021172983273343214	private	True
chr14	33592160.0	1	1	0.00021172983273343214	private	True
chr14	33592214.0	1	1	0.00021172983273343214	private	True
chr14	37713765.0	1	1	0.00021172983273343214	private	True
chr14	40004262.0	1	1	0.00021172983273343214	private	True
chr14	40224948.0	1	1	0.00021172983273343214	private	True
chr14	46101579.0	1	1	0.00021172983273343214	private	True
chr14	49732626.0	1	1	0.00021172983273343214	private	True
chr14	49732728.0	1	1	0.00021172983273343214	private	True
chr14	59045929.0	1	1	0.00021172983273343214	private	True
chr14	70274379.0	1	1	0.00021172983273343214	private	True
chr14	77961831.0	1	1	0.00021172983273343214	private	True
chr14	82001121.0	1	1	0.00021172983273343214	private	True
chr14	94844972.0	1	1	0.00021172983273343214	private	True
chr14	94845137.0	1	1	0.00021172983273343214	private	True
chr14	94845232.0	1	1	0.00021172983273343214	private	True
chr15	101646890.0	1	1	0.00021172983273343214	private	True
chr15	101647070.0	1	1	0.00021172983273343214	private	True
chr15	28266900.0	1	1	0.00021172983273343214	private	True
chr15	32019650.0	1	1	0.00021172983273343214	private	True
chr15	32019695.0	1	1	0.00021172983273343214	private	True
chr15	33312563.0	1	1	0.00021172983273343214	private	True
chr15	33312361.0	1	1	0.00021172983273343214	private	True
chr15	54108760.0	1	1	0.00021172983273343214	private	True
chr15	55877324.0	1	1	0.00021172983273343214	private	True
chr15	56677208.0	1	1	0.00021172983273343214	private	True
chr15	65171186.0	1	1	0.00021172983273343214	private	True
chr15	65171598.0	1	1	0.00021172983273343214	private	True
chrM	11338.0	1	1	0.00021172983273343214	private	True
chr15	67196600.0	1	1	0.00021172983273343214	private	True
chr15	68531498.0	1	1	0.00021172983273343214	private	True
chr15	69865398.0	1	1	0.00021172983273343214	private	True
chr15	70450989.0	1	1	0.00021172983273343214	private	True
chr15	74092937.0	1	1	0.00021172983273343214	private	True
chr15	83282024.0	1	1	0.00021172983273343214	private	True
chr15	88003646.0	1	1	0.00021172983273343214	private	True
chr15	92559190.0	1	1	0.00021172983273343214	private	True
chr15	99287561.0	1	1	0.00021172983273343214	private	True
chr16	12290176.0	1	1	0.00021172983273343214	private	True
chrM	15921.0	1	3	0.0006351894982002964	ultra-rare	True
chr16	34576660.0	1	1	0.00021172983273343214	private	True
chr16	34582855.0	1	1	0.00021172983273343214	private	True
chr16	34583016.0	1	1	0.00021172983273343214	private	True
chr16	34583123.0	1	1	0.00021172983273343214	private	True
chr16	34583211.0	1	1	0.00021172983273343214	private	True
chr16	34586622.0	1	1	0.00021172983273343214	private	True
chr16	34586889.0	1	1	0.00021172983273343214	private	True
chr16	34586950.0	1	1	0.00021172983273343214	private	True
chr16	34595679.0	1	1	0.00021172983273343214	private	True
chr16	4306739.0	1	1	0.00021172983273343214	private	True
chr16	4306895.0	1	1	0.00021172983273343214	private	True
chr16	46384507.0	1	1	0.00021172983273343214	private	True
chr16	34586595.0	1	1	0.00021172983273343214	private	True
chr16	46387831.0	1	1	0.00021172983273343214	private	True
chr16	46390019.0	1	1	0.00021172983273343214	private	True
chr16	46390808.0	1	2	0.0004234596654668643	ultra-rare	True
chr16	46399740.0	1	1	0.00021172983273343214	private	True
chr16	46400145.0	1	1	0.00021172983273343214	private	True
chr16	46400290.0	1	1	0.00021172983273343214	private	True
chr16	34586184.0	1	1	0.00021172983273343214	private	True
chr16	46394280.0	1	1	0.00021172983273343214	private	True
chr16	46394516.0	1	1	0.00021172983273343214	private	True
chr16	46394793.0	1	1	0.00021172983273343214	private	True
chr16	46400139.0	1	1	0.00021172983273343214	private	True
chr16	46400183.0	1	1	0.00021172983273343214	private	True
chr16	46400762.0	1	1	0.00021172983273343214	private	True
chr16	46401410.0	1	1	0.00021172983273343214	private	True
chr16	46401428.0	1	1	0.00021172983273343214	private	True
chrM	11955.0	1	1	0.00021172983273343214	private	True
chr16	51170332.0	1	1	0.00021172983273343214	private	True
chr16	63875965.0	1	1	0.00021172983273343214	private	True
chr16	64264856.0	1	1	0.00021172983273343214	private	True
chr16	67445663.0	1	1	0.00021172983273343214	private	True
chr16	67445734.0	1	1	0.00021172983273343214	private	True
chr16	70071114.0	1	1	0.00021172983273343214	private	True
chr16	83739587.0	1	1	0.00021172983273343214	private	True
chr16	83739604.0	1	1	0.00021172983273343214	private	True
chr16	88503605.0	1	1	0.00021172983273343214	private	True
chr16	88503924.0	1	1	0.00021172983273343214	private	True
chr17	14026868.0	1	1	0.00021172983273343214	private	True
chr17	16251139.0	1	1	0.00021172983273343214	private	True
chrM	2597.0	1	1	0.00021172983273343214	private	True
chr17	25920212.0	1	1	0.00021172983273343214	private	True
chr17	25920255.0	1	1	0.00021172983273343214	private	True
chr17	25920259.0	1	1	0.00021172983273343214	private	True
chr17	25920276.0	1	1	0.00021172983273343214	private	True
chr17	25920282.0	1	1	0.00021172983273343214	private	True
chr17	26603780.0	1	1	0.00021172983273343214	private	True
chr17	26603792.0	1	1	0.00021172983273343214	private	True
chr17	26619599.0	1	1	0.00021172983273343214	private	True
chr17	26619929.0	1	2	0.0004234596654668643	ultra-rare	True
chr17	33413979.0	1	1	0.00021172983273343214	private	True
chr17	34931252.0	1	1	0.00021172983273343214	private	True
chr17	4398928.0	1	1	0.00021172983273343214	private	True
chr17	46100970.0	1	1	0.00021172983273343214	private	True
chr17	46101020.0	1	1	0.00021172983273343214	private	True
chr17	46101347.0	1	1	0.00021172983273343214	private	True
chr17	64774815.0	1	1	0.00021172983273343214	private	True
chr17	64774905.0	1	1	0.00021172983273343214	private	True
chr17	75182405.0	1	1	0.00021172983273343214	private	True
chr18	108212.0	1	1	0.00021172983273343214	private	True
chr18	13294259.0	1	1	0.00021172983273343214	private	True
chr18	21989580.0	1	1	0.00021172983273343214	private	True
chr18	21989631.0	1	1	0.00021172983273343214	private	True
chr18	33956934.0	1	1	0.00021172983273343214	private	True
chr18	38204566.0	1	1	0.00021172983273343214	private	True
chr18	39217265.0	1	1	0.00021172983273343214	private	True
chr18	43571718.0	1	1	0.00021172983273343214	private	True
chr18	52973914.0	1	1	0.00021172983273343214	private	True
chr18	54321571.0	1	1	0.00021172983273343214	private	True
chr18	56462055.0	1	1	0.00021172983273343214	private	True
chr18	61133235.0	1	1	0.00021172983273343214	private	True
chr18	65569919.0	1	1	0.00021172983273343214	private	True
chr18	65569986.0	1	1	0.00021172983273343214	private	True
chr18	65874868.0	1	1	0.00021172983273343214	private	True
chr18	67419360.0	1	1	0.00021172983273343214	private	True
chr18	79067593.0	1	1	0.00021172983273343214	private	True
chr18	8846818.0	1	1	0.00021172983273343214	private	True
chr18	8846884.0	1	1	0.00021172983273343214	private	True
chr18	9421028.0	1	1	0.00021172983273343214	private	True
chr19	2023724.0	1	1	0.00021172983273343214	private	True
chr19	2023819.0	1	1	0.00021172983273343214	private	True
chr19	21184433.0	1	1	0.00021172983273343214	private	True
chr19	21184918.0	1	1	0.00021172983273343214	private	True
chr19	23805405.0	1	1	0.00021172983273343214	private	True
chr19	23805837.0	1	1	0.00021172983273343214	private	True
chr19	23805867.0	1	1	0.00021172983273343214	private	True
chr19	2525952.0	1	1	0.00021172983273343214	private	True
chr19	28519279.0	1	1	0.00021172983273343214	private	True
chr19	33185712.0	1	1	0.00021172983273343214	private	True
chr19	33185567.0	1	1	0.00021172983273343214	private	True
chr19	47929660.0	1	1	0.00021172983273343214	private	True
chr19	8831632.0	1	1	0.00021172983273343214	private	True
chr2	101533082.0	1	1	0.00021172983273343214	private	True
chrM	2797.0	1	1	0.00021172983273343214	private	True
chr2	108230222.0	1	1	0.00021172983273343214	private	True
chr2	110197416.0	1	1	0.00021172983273343214	private	True
chr2	113448775.0	1	1	0.00021172983273343214	private	True
chr2	11776035.0	1	1	0.00021172983273343214	private	True
chr2	11776411.0	1	1	0.00021172983273343214	private	True
chr2	118699749.0	1	1	0.00021172983273343214	private	True
chr2	122742221.0	1	1	0.00021172983273343214	private	True
chr2	122742309.0	1	1	0.00021172983273343214	private	True
chr2	128160191.0	1	1	0.00021172983273343214	private	True
chr2	128160267.0	1	1	0.00021172983273343214	private	True
chr2	128777656.0	1	1	0.00021172983273343214	private	True
chr2	132867841.0	1	1	0.00021172983273343214	private	True
chr2	13981812.0	1	1	0.00021172983273343214	private	True
chr2	13981973.0	1	1	0.00021172983273343214	private	True
chr2	142237491.0	1	1	0.00021172983273343214	private	True
chr2	146133603.0	1	1	0.00021172983273343214	private	True
chr2	146133682.0	1	1	0.00021172983273343214	private	True
chr2	13188901.0	1	1	0.00021172983273343214	private	True
chrM	745.0	1	1	0.00021172983273343214	private	True
chrM	815.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	151181566.0	1	1	0.00021172983273343214	private	True
chr2	151181649.0	1	1	0.00021172983273343214	private	True
chr2	154380915.0	1	1	0.00021172983273343214	private	True
chr2	1621074.0	1	1	0.00021172983273343214	private	True
chr2	164068583.0	1	1	0.00021172983273343214	private	True
chr2	164068942.0	1	1	0.00021172983273343214	private	True
chrM	10110.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	169201617.0	1	1	0.00021172983273343214	private	True
chr2	169345871.0	1	1	0.00021172983273343214	private	True
chr2	204391950.0	1	1	0.00021172983273343214	private	True
chr2	215868835.0	1	1	0.00021172983273343214	private	True
chr2	216366762.0	1	1	0.00021172983273343214	private	True
chr2	222595662.0	1	1	0.00021172983273343214	private	True
chr2	23028996.0	1	1	0.00021172983273343214	private	True
chr2	23029125.0	1	1	0.00021172983273343214	private	True
chr2	231594859.0	1	1	0.00021172983273343214	private	True
chr2	231637018.0	1	1	0.00021172983273343214	private	True
chr2	231826759.0	1	1	0.00021172983273343214	private	True
chr2	231837259.0	1	1	0.00021172983273343214	private	True
chr2	24649027.0	1	1	0.00021172983273343214	private	True
chr2	25912992.0	1	1	0.00021172983273343214	private	True
chr2	32866819.0	1	1	0.00021172983273343214	private	True
chr2	32866844.0	1	1	0.00021172983273343214	private	True
chr2	32866965.0	1	1	0.00021172983273343214	private	True
chr2	32866968.0	1	1	0.00021172983273343214	private	True
chr2	32866991.0	1	1	0.00021172983273343214	private	True
chr2	32867121.0	1	1	0.00021172983273343214	private	True
chr2	35730716.0	1	1	0.00021172983273343214	private	True
chr2	40817338.0	1	1	0.00021172983273343214	private	True
chr2	45011273.0	1	1	0.00021172983273343214	private	True
chr2	61131402.0	1	1	0.00021172983273343214	private	True
chr2	65646715.0	1	1	0.00021172983273343214	private	True
chr2	70949486.0	1	1	0.00021172983273343214	private	True
chr2	75817623.0	1	1	0.00021172983273343214	private	True
chr2	85840015.0	1	1	0.00021172983273343214	private	True
chr2	92376496.0	1	1	0.00021172983273343214	private	True
chr2	99596601.0	1	1	0.00021172983273343214	private	True
chr20	10268854.0	1	1	0.00021172983273343214	private	True
chr20	1801597.0	1	1	0.00021172983273343214	private	True
chr20	26851167.0	1	1	0.00021172983273343214	private	True
chr20	278093.0	1	1	0.00021172983273343214	private	True
chr20	278096.0	1	1	0.00021172983273343214	private	True
chr20	278340.0	1	1	0.00021172983273343214	private	True
chr20	278451.0	1	1	0.00021172983273343214	private	True
chr20	28262363.0	1	1	0.00021172983273343214	private	True
chr20	36190674.0	1	1	0.00021172983273343214	private	True
chr20	36690201.0	1	1	0.00021172983273343214	private	True
chr20	58695479.0	1	1	0.00021172983273343214	private	True
chr21	10014895.0	1	1	0.00021172983273343214	private	True
chr21	10014901.0	1	1	0.00021172983273343214	private	True
chr21	10014903.0	1	1	0.00021172983273343214	private	True
chr21	10014923.0	1	2	0.0004234596654668643	ultra-rare	True
chr21	10014936.0	1	2	0.0004234596654668643	ultra-rare	True
chr21	13874165.0	1	1	0.00021172983273343214	private	True
chr21	15653302.0	1	1	0.00021172983273343214	private	True
chr21	15653265.0	1	1	0.00021172983273343214	private	True
chr21	20064632.0	1	1	0.00021172983273343214	private	True
chr21	27105436.0	1	1	0.00021172983273343214	private	True
chr21	33565914.0	1	1	0.00021172983273343214	private	True
chr21	33565945.0	1	1	0.00021172983273343214	private	True
chr21	37839108.0	1	1	0.00021172983273343214	private	True
chr21	42776209.0	1	1	0.00021172983273343214	private	True
chr21	8425040.0	1	1	0.00021172983273343214	private	True
chr21	8425107.0	1	1	0.00021172983273343214	private	True
chr21	8242510.0	1	1	0.00021172983273343214	private	True
chr21	8427138.0	1	1	0.00021172983273343214	private	True
chr21	8470358.0	1	1	0.00021172983273343214	private	True
chr22	18181321.0	1	1	0.00021172983273343214	private	True
chr22	18365037.0	1	1	0.00021172983273343214	private	True
chr22	22333825.0	1	1	0.00021172983273343214	private	True
chr22	26274572.0	1	1	0.00021172983273343214	private	True
chr22	40879366.0	1	1	0.00021172983273343214	private	True
chr22	44173174.0	1	1	0.00021172983273343214	private	True
chr22	48750702.0	1	1	0.00021172983273343214	private	True
chr3	101228578.0	1	1	0.00021172983273343214	private	True
chr3	101229174.0	1	1	0.00021172983273343214	private	True
chr3	103071464.0	1	1	0.00021172983273343214	private	True
chr3	103326928.0	1	1	0.00021172983273343214	private	True
chr3	105408122.0	1	1	0.00021172983273343214	private	True
chr3	111589254.0	1	1	0.00021172983273343214	private	True
chr3	113878898.0	1	1	0.00021172983273343214	private	True
chr3	131355163.0	1	1	0.00021172983273343214	private	True
chr3	131355204.0	1	1	0.00021172983273343214	private	True
chrM	6415.0	1	1	0.00021172983273343214	private	True
chr3	152115674.0	1	1	0.00021172983273343214	private	True
chr3	153227033.0	1	1	0.00021172983273343214	private	True
chr3	15612515.0	1	1	0.00021172983273343214	private	True
chr3	1633459.0	1	1	0.00021172983273343214	private	True
chr3	164393670.0	1	1	0.00021172983273343214	private	True
chr3	164394118.0	1	1	0.00021172983273343214	private	True
chr3	165803359.0	1	1	0.00021172983273343214	private	True
chr3	170100257.0	1	1	0.00021172983273343214	private	True
chr3	17122099.0	1	1	0.00021172983273343214	private	True
chr3	175410689.0	1	1	0.00021172983273343214	private	True
chr3	17926083.0	1	1	0.00021172983273343214	private	True
chr3	184507661.0	1	1	0.00021172983273343214	private	True
chr3	184719777.0	1	1	0.00021172983273343214	private	True
chr3	194072266.0	1	1	0.00021172983273343214	private	True
chr3	194821830.0	1	1	0.00021172983273343214	private	True
chr3	20974151.0	1	1	0.00021172983273343214	private	True
chr3	20974214.0	1	1	0.00021172983273343214	private	True
chr3	26553658.0	1	1	0.00021172983273343214	private	True
chr3	26554099.0	1	1	0.00021172983273343214	private	True
chr3	30356806.0	1	1	0.00021172983273343214	private	True
chr3	30356893.0	1	1	0.00021172983273343214	private	True
chr3	30357421.0	1	1	0.00021172983273343214	private	True
chr3	32149641.0	1	1	0.00021172983273343214	private	True
chr3	46008097.0	1	1	0.00021172983273343214	private	True
chr3	46008206.0	1	1	0.00021172983273343214	private	True
chr3	47135749.0	1	1	0.00021172983273343214	private	True
chr3	47136127.0	1	1	0.00021172983273343214	private	True
chr3	56755792.0	1	1	0.00021172983273343214	private	True
chrM	13569.0	1	4	0.0008469193309337286	ultra-rare	True
chr3	6732145.0	1	1	0.00021172983273343214	private	True
chr3	69785883.0	1	1	0.00021172983273343214	private	True
chr3	70825422.0	1	1	0.00021172983273343214	private	True
chr3	70825605.0	1	1	0.00021172983273343214	private	True
chr3	91690300.0	1	1	0.00021172983273343214	private	True
chr3	91869419.0	1	1	0.00021172983273343214	private	True
chr3	93470412.0	1	1	0.00021172983273343214	private	True
chr3	93470433.0	1	1	0.00021172983273343214	private	True
chrM	10166.0	1	2	0.0004234596654668643	ultra-rare	True
chr3	96594530.0	1	1	0.00021172983273343214	private	True
chr3	80225772.0	1	1	0.00021172983273343214	private	True
chr3	96617335.0	1	1	0.00021172983273343214	private	True
chr3	96617612.0	1	2	0.0004234596654668643	ultra-rare	True
chr3	96617880.0	1	1	0.00021172983273343214	private	True
chr3	96617881.0	1	1	0.00021172983273343214	private	True
chr3	96617952.0	1	2	0.0004234596654668643	ultra-rare	True
chr3	96617961.0	1	2	0.0004234596654668643	ultra-rare	True
chr3	133258191.0	1	1	0.00021172983273343214	private	True
chr3	96618316.0	1	1	0.00021172983273343214	private	True
chr3	97636634.0	1	1	0.00021172983273343214	private	True
chr4	102691832.0	1	1	0.00021172983273343214	private	True
chr4	110995964.0	1	1	0.00021172983273343214	private	True
chr4	118862635.0	1	1	0.00021172983273343214	private	True
chr4	123909726.0	1	1	0.00021172983273343214	private	True
chr4	123909841.0	1	1	0.00021172983273343214	private	True
chr4	125720373.0	1	1	0.00021172983273343214	private	True
chr4	126142017.0	1	1	0.00021172983273343214	private	True
chr4	12637159.0	1	1	0.00021172983273343214	private	True
chr4	12764984.0	1	1	0.00021172983273343214	private	True
chr4	12898454.0	1	1	0.00021172983273343214	private	True
chr4	132182319.0	1	1	0.00021172983273343214	private	True
chr4	132182344.0	1	1	0.00021172983273343214	private	True
chrM	12714.0	1	1	0.00021172983273343214	private	True
chr4	134397381.0	1	1	0.00021172983273343214	private	True
chr4	135410273.0	1	1	0.00021172983273343214	private	True
chr4	139059455.0	1	1	0.00021172983273343214	private	True
chr4	139059553.0	1	1	0.00021172983273343214	private	True
chr4	139059597.0	1	1	0.00021172983273343214	private	True
chr4	141103150.0	1	1	0.00021172983273343214	private	True
chr4	141632276.0	1	1	0.00021172983273343214	private	True
chr4	141632608.0	1	1	0.00021172983273343214	private	True
chr4	14184443.0	1	1	0.00021172983273343214	private	True
chr4	145480088.0	1	1	0.00021172983273343214	private	True
chr4	146902285.0	1	1	0.00021172983273343214	private	True
chrM	10789.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	154881016.0	1	1	0.00021172983273343214	private	True
chr4	154881083.0	1	1	0.00021172983273343214	private	True
chr4	157513402.0	1	1	0.00021172983273343214	private	True
chr4	159170679.0	1	1	0.00021172983273343214	private	True
chr4	163359536.0	1	1	0.00021172983273343214	private	True
chr4	16555908.0	1	1	0.00021172983273343214	private	True
chr4	167102503.0	1	1	0.00021172983273343214	private	True
chr4	177899422.0	1	1	0.00021172983273343214	private	True
chr4	180836567.0	1	1	0.00021172983273343214	private	True
chr4	185587297.0	1	1	0.00021172983273343214	private	True
chr4	190178440.0	1	1	0.00021172983273343214	private	True
chr4	190179974.0	1	1	0.00021172983273343214	private	True
chrM	11182.0	1	1	0.00021172983273343214	private	True
chr4	30507476.0	1	1	0.00021172983273343214	private	True
chr4	30507552.0	1	1	0.00021172983273343214	private	True
chr4	38544600.0	1	1	0.00021172983273343214	private	True
chr4	49097753.0	1	1	0.00021172983273343214	private	True
chr4	49102877.0	1	1	0.00021172983273343214	private	True
chr4	49105671.0	1	1	0.00021172983273343214	private	True
chr4	49108973.0	1	1	0.00021172983273343214	private	True
chr4	49142026.0	1	1	0.00021172983273343214	private	True
chr4	49149794.0	1	1	0.00021172983273343214	private	True
chr4	49635590.0	1	1	0.00021172983273343214	private	True
chr4	49657625.0	1	1	0.00021172983273343214	private	True
chr4	49709462.0	1	1	0.00021172983273343214	private	True
chr4	49709471.0	1	1	0.00021172983273343214	private	True
chr4	49710744.0	1	1	0.00021172983273343214	private	True
chr4	51474397.0	1	1	0.00021172983273343214	private	True
chr4	50677185.0	1	1	0.00021172983273343214	private	True
chr4	51712567.0	1	1	0.00021172983273343214	private	True
chr4	51393804.0	1	1	0.00021172983273343214	private	True
chr4	60090000.0	1	1	0.00021172983273343214	private	True
chr4	60250579.0	1	1	0.00021172983273343214	private	True
chr4	60251234.0	1	1	0.00021172983273343214	private	True
chr4	60608513.0	1	1	0.00021172983273343214	private	True
chr4	7252706.0	1	6	0.0012703789964005929	rare	True
chr4	75734619.0	1	1	0.00021172983273343214	private	True
chr4	75775604.0	1	1	0.00021172983273343214	private	True
chrM	11074.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	76075802.0	1	1	0.00021172983273343214	private	True
chr4	76075891.0	1	1	0.00021172983273343214	private	True
chr4	77729384.0	1	1	0.00021172983273343214	private	True
chr4	77729465.0	1	1	0.00021172983273343214	private	True
chr4	78812584.0	1	1	0.00021172983273343214	private	True
chr4	79798912.0	1	1	0.00021172983273343214	private	True
chr4	8100651.0	1	1	0.00021172983273343214	private	True
chrM	15704.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	81594302.0	1	1	0.00021172983273343214	private	True
chrM	13500.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	83687797.0	1	1	0.00021172983273343214	private	True
chr4	88247182.0	1	1	0.00021172983273343214	private	True
chr4	88552907.0	1	1	0.00021172983273343214	private	True
chr4	93069605.0	1	1	0.00021172983273343214	private	True
chr5	105332897.0	1	1	0.00021172983273343214	private	True
chr5	105333004.0	1	1	0.00021172983273343214	private	True
chr5	115648462.0	1	1	0.00021172983273343214	private	True
chr5	116193149.0	1	1	0.00021172983273343214	private	True
chr5	125748180.0	1	1	0.00021172983273343214	private	True
chr5	134588628.0	1	1	0.00021172983273343214	private	True
chr5	16905730.0	1	1	0.00021172983273343214	private	True
chr5	39529815.0	1	1	0.00021172983273343214	private	True
chr5	107458448.0	1	1	0.00021172983273343214	private	True
chr5	134926654.0	1	1	0.00021172983273343214	private	True
chr5	134927182.0	1	1	0.00021172983273343214	private	True
chr5	134927198.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	134927395.0	1	1	0.00021172983273343214	private	True
chr5	166530461.0	1	1	0.00021172983273343214	private	True
chr5	172854567.0	1	1	0.00021172983273343214	private	True
chrM	11318.0	1	4	0.0008469193309337286	ultra-rare	True
chr5	144695388.0	1	1	0.00021172983273343214	private	True
chr5	14602471.0	1	1	0.00021172983273343214	private	True
chr5	157265615.0	1	1	0.00021172983273343214	private	True
chr5	160663831.0	1	1	0.00021172983273343214	private	True
chr5	168880532.0	1	1	0.00021172983273343214	private	True
chr5	168880629.0	1	1	0.00021172983273343214	private	True
chr5	168881003.0	1	1	0.00021172983273343214	private	True
chr5	17083700.0	1	1	0.00021172983273343214	private	True
chr5	17530400.0	1	1	0.00021172983273343214	private	True
chr5	17589083.0	1	1	0.00021172983273343214	private	True
chr5	18755586.0	1	1	0.00021172983273343214	private	True
chr5	18755664.0	1	1	0.00021172983273343214	private	True
chr5	35655444.0	1	1	0.00021172983273343214	private	True
chr5	38053490.0	1	1	0.00021172983273343214	private	True
chr5	49601593.0	1	1	0.00021172983273343214	private	True
chr5	49601654.0	1	1	0.00021172983273343214	private	True
chr5	49601664.0	1	1	0.00021172983273343214	private	True
chr5	49658254.0	1	1	0.00021172983273343214	private	True
chr5	49658575.0	1	1	0.00021172983273343214	private	True
chr5	49658603.0	1	1	0.00021172983273343214	private	True
chr5	49658768.0	1	1	0.00021172983273343214	private	True
chr5	49659907.0	1	1	0.00021172983273343214	private	True
chr5	49661024.0	1	1	0.00021172983273343214	private	True
chr5	49666244.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	52183820.0	1	1	0.00021172983273343214	private	True
chr5	5447287.0	1	1	0.00021172983273343214	private	True
chr5	59303204.0	1	1	0.00021172983273343214	private	True
chr5	61919305.0	1	1	0.00021172983273343214	private	True
chr5	61919391.0	1	1	0.00021172983273343214	private	True
chr5	66527980.0	1	1	0.00021172983273343214	private	True
chr5	80651140.0	1	1	0.00021172983273343214	private	True
chr5	80651220.0	1	1	0.00021172983273343214	private	True
chr5	80651467.0	1	1	0.00021172983273343214	private	True
chr5	80651885.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	132070677.0	1	1	0.00021172983273343214	private	True
chr5	93210481.0	1	1	0.00021172983273343214	private	True
chr5	93945721.0	1	1	0.00021172983273343214	private	True
chrM	3338.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	97360809.0	1	1	0.00021172983273343214	private	True
chrM	10472.0	1	4	0.0008469193309337286	ultra-rare	True
chr6	10046469.0	1	1	0.00021172983273343214	private	True
chr6	105932438.0	1	1	0.00021172983273343214	private	True
chr6	110317149.0	1	1	0.00021172983273343214	private	True
chr6	128354002.0	1	1	0.00021172983273343214	private	True
chr6	137432183.0	1	1	0.00021172983273343214	private	True
chr6	149024496.0	1	1	0.00021172983273343214	private	True
chr6	149024554.0	1	1	0.00021172983273343214	private	True
chr6	149024349.0	1	1	0.00021172983273343214	private	True
chr6	15069185.0	1	1	0.00021172983273343214	private	True
chr6	160100798.0	1	2	0.0004234596654668643	ultra-rare	True
chr6	160100801.0	1	1	0.00021172983273343214	private	True
chrM	2312.0	1	1	0.00021172983273343214	private	True
chrM	3095.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	3197.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	10581.0	1	1	0.00021172983273343214	private	True
chrM	13440.0	1	1	0.00021172983273343214	private	True
chrM	3117.0	1	2	0.0004234596654668643	ultra-rare	True
chr6	160450282.0	1	1	0.00021172983273343214	private	True
chr6	163349565.0	1	1	0.00021172983273343214	private	True
chr6	163349661.0	1	1	0.00021172983273343214	private	True
chr6	21767104.0	1	1	0.00021172983273343214	private	True
chr6	27266906.0	1	1	0.00021172983273343214	private	True
chr6	30633216.0	1	1	0.00021172983273343214	private	True
chr6	3193976.0	1	1	0.00021172983273343214	private	True
chr6	42765628.0	1	1	0.00021172983273343214	private	True
chr6	6005342.0	1	1	0.00021172983273343214	private	True
chr6	82462101.0	1	1	0.00021172983273343214	private	True
chr6	85469520.0	1	1	0.00021172983273343214	private	True
chr6	89369239.0	1	1	0.00021172983273343214	private	True
chr7	100104432.0	1	1	0.00021172983273343214	private	True
chrM	3791.0	1	2	0.0004234596654668643	ultra-rare	True
chr7	107776276.0	1	1	0.00021172983273343214	private	True
chr7	107776462.0	1	1	0.00021172983273343214	private	True
chr7	107776225.0	1	1	0.00021172983273343214	private	True
chr7	111562998.0	1	1	0.00021172983273343214	private	True
chr7	111563093.0	1	1	0.00021172983273343214	private	True
chr7	111795177.0	1	1	0.00021172983273343214	private	True
chr7	116884287.0	1	1	0.00021172983273343214	private	True
chr7	116884384.0	1	1	0.00021172983273343214	private	True
chr7	116884553.0	1	1	0.00021172983273343214	private	True
chr7	116884300.0	1	1	0.00021172983273343214	private	True
chr7	125902382.0	1	1	0.00021172983273343214	private	True
chr7	125902735.0	1	1	0.00021172983273343214	private	True
chr7	125902385.0	1	1	0.00021172983273343214	private	True
chr7	12701348.0	1	1	0.00021172983273343214	private	True
chr7	12701463.0	1	1	0.00021172983273343214	private	True
chr7	12701517.0	1	1	0.00021172983273343214	private	True
chr7	134288510.0	1	1	0.00021172983273343214	private	True
chr7	134288558.0	1	1	0.00021172983273343214	private	True
chr7	13519390.0	1	1	0.00021172983273343214	private	True
chr7	139360521.0	1	1	0.00021172983273343214	private	True
chr7	139361032.0	1	1	0.00021172983273343214	private	True
chr7	142454809.0	1	1	0.00021172983273343214	private	True
chr7	42648656.0	1	1	0.00021172983273343214	private	True
chr7	44561889.0	1	1	0.00021172983273343214	private	True
chr7	49513578.0	1	1	0.00021172983273343214	private	True
chr7	51029307.0	1	1	0.00021172983273343214	private	True
