Chr	Mt Start	Mt End	Mt fragment length	Nuc Start	Nuc End	Chr fragment length	Difference	Source
17	5301	5787	487	64541136	64541136	1	486	Wei_Nature_2022_肿瘤
17				66278040	66278112	73		Tao_Genes_2023
17	574	706	133	66861770	66861773	4	129	Wei_Nature_2022_生殖系
17	130	9930	9801	66882314	66882365	52	9749	Wei_Nature_2022_生殖系
17	4521	4584	64	67201115	67201115	1	63	Wei_Nature_2022_生殖系
17	1853	1939	87	67987627	67987630	4	83	Wei_Nature_2022_生殖系
17	9869	10290	422	68938714	68939123	410	12	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
17	6300	6429	130	69213169	69213170	2	128	Wei_Nature_2022_生殖系
17	4629	4721	93	69642295	69642297	3	90	Wei_Nature_2022_生殖系
17				70174110	70174269	160		Tao_Genes_2023
17	4095	8770	4676	70706686	70706686	1	4675	Wei_Nature_2022_生殖系
17	4095	8770	4676	70713904	70713904	1	4675	Wei_Nature_2022_生殖系
17	8387	8486	100	72049401	72049406	6	94	Nyuwa基因组资源NUMTs
17	2641	13758	11118	73486576	73486582	7	11111	Wei_Nature_2022_生殖系
17	3368	3540	173	74213893	74213894	2	171	Nyuwa基因组资源NUMTs
17	3591	3702	112	74297575	74297576	2	110	Nyuwa基因组资源NUMTs
17	12290	12730	441	75203734	75203734	1	440	Wei_Nature_2022_肿瘤
17	8026	12900	4875	75472479	75472479	1	4874	Wei_Nature_2022_肿瘤
17	11367	11482	116	75579022	75579023	2	114	Wei_Nature_2022_生殖系
17	500	16493	15994	75623692	75623741	50	15944	Nyuwa基因组资源NUMTs
17	73	2218	2146	75637309	75637321	13	2133	Wei_Nature_2022_生殖系
17	16105	16569	465	76052989	76052989	1	464	Wei_Nature_2022_肿瘤
17	1457	1560	104	76239462	76239464	3	101	Wei_Nature_2022_生殖系
17	1477	1798	322	76448241	76448243	3	319	Wei_Nature_2022_生殖系
17	1641	13441	11801	76460877	76460893	17	11784	Wei_Nature_2022_生殖系
17	76	16122	16047	76668117	76668117	1	16046	Wei_Nature_2022_肿瘤
17	12120	12211	92	76995146	76995146	1	91	Nyuwa基因组资源NUMTs
17	12960	13365	406	77622263	77622263	1	405	Wei_Nature_2022_肿瘤
17	9054	9455	402	77692647	77692647	1	401	Wei_Nature_2022_肿瘤
17	76	16122	16047	77700199	77700199	1	16046	Wei_Nature_2022_肿瘤
17	7597	7671	75	79381776	79381782	7	68	Wei_Nature_2022_生殖系
17	9752	10066	315	79795886	79795886	1	314	Wei_Nature_2022_肿瘤
17	13170	13234	65	80418647	80418647	1	64	Wei_Nature_2022_生殖系
17	13965	14078	114	80494086	80494091	6	108	Wei_Nature_2022_生殖系
17	6902	6948	47	80617576	80617622	47	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
17	9126	9126	1	81593711	81593711	1	0	Wei_Nature_2022_肿瘤
17	10632	10704	73	82044306	82044307	2	71	Wei_Nature_2022_生殖系
17	12523	12593	71	82673618	82673620	3	68	Wei_Nature_2022_生殖系
18	4141	4215	75	1013609	1013610	2	73	Nyuwa基因组资源NUMTs
18	14381	14503	123	2842232	2842354	123	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
18	15733	15938	206	3295088	3295088	1	205	Wei_Nature_2022_肿瘤
18	12754	12967	214	4879209	4879212	4	210	Nyuwa基因组资源NUMTs
18	6828	6945	118	7340753	7340756	4	114	Wei_Nature_2022_生殖系
18	6260	6330	71	8257972	8257973	2	69	Nyuwa基因组资源NUMTs
18	16353	16567	215	8728837	8728842	6	209	Wei_Nature_2022_生殖系
18	7344	11390	4047	9210037	9210038	2	4045	Wei_Nature_2022_生殖系
18	5713	5787	75	9926416	9926778	363	288	Wei_Nature_2022_生殖系
18	13746	14367	622	9941972	9941972	1	621	Wei_Nature_2022_肿瘤
18	5757	5997	241	11308865	11308868	4	237	Wei_Nature_2022_生殖系
18	741	806	66	11681966	11681980	15	51	Nyuwa基因组资源NUMTs
18			14783	11797476	11797476	1	14782	Nyuwa基因组资源NUMTs
18	13955	27910	13956	11807151	11807151	1	13955	Nyuwa基因组资源NUMTs
18	8896	9585	690	12713187	12713187	1	689	Wei_Nature_2022_生殖系
18	700	6800	6101	12731707	12731708	2	6099	Wei_Nature_2022_生殖系
18				13784159	13784252	94		Tao_Genes_2023
18	7572	7638	67	14136791	14136857	67	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
18	6237	6307	71	21094380	21094380	1	70	Wei_Nature_2022_肿瘤
18	3525	16552	13028	22494453	22494464	12	13016	Wei_Nature_2022_生殖系
18	14436	14761	326	23664080	23664080	1	325	Wei_Nature_2022_肿瘤
18	14247	14317	71	23971250	23971251	2	69	Wei_Nature_2022_生殖系
18	13061	13188	128	24229187	24229189	3	125	Wei_Nature_2022_生殖系
18	16108	16204	97	24966372	24966372	1	96	Wei_Nature_2022_肿瘤
18	4537	4628	92	26030692	26030699	8	84	Nyuwa基因组资源NUMTs
18	961	1409	449	26121107	26121115	9	440	Wei_Nature_2022_生殖系
18				26708782	26708948	167		Tao_Genes_2023
18	6377	6519	143	28742572	28742576	5	138	Wei_Nature_2022_生殖系
18	14900	15113	214	29156065	29156066	2	212	Wei_Nature_2022_生殖系
18	9736	9892	157	29637249	29637249	1	156	Nyuwa基因组资源NUMTs
18	992	1034	43	30407996	30408005	10	33	Wei_Nature_2022_生殖系
18	10196	10270	75	30430466	30430470	5	70	Nyuwa基因组资源NUMTs
18	249	411	163	31405085	31405087	3	160	Wei_Nature_2022_生殖系
18	6912	11607	4696	31474162	31474170	9	4687	Wei_Nature_2022_生殖系
18	13576	13635	60	32049097	32049102	6	54	Nyuwa基因组资源NUMTs
18	7814	7892	79	34251455	34251456	2	77	Nyuwa基因组资源NUMTs
18	3139	3208	70	34628925	34628995	71	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
18	8546	13756	5211	35891511	35891522	12	5199	Wei_Nature_2022_生殖系
18	1455	16187	14733	38573567	38573667	101	14632	Wei_Nature_2022_生殖系
18	1455	16187	14733	38585192	38585194	3	14730	Wei_Nature_2022_生殖系
18	15354	15511	158	39549057	39549058	2	156	Wei_Nature_2022_生殖系
18	1407	10682	9276	42077503	42077506	4	9272	Wei_Nature_2022_生殖系
18	7799	8009	211	46323213	46323214	2	209	Wei_Nature_2022_生殖系
18	16131	16382	252	46633416	46633416	1	251	Wei_Nature_2022_肿瘤
18	11684	11877	194	47430757	47430762	6	188	Nyuwa基因组资源NUMTs
18	7975	8166	192	47853246	47853437	192	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
18				48132012	48132125	114		Tao_Genes_2023
18	1344	1528	185	48386400	48386403	4	181	Nyuwa基因组资源NUMTs
18	631	3146	2516	50093331	50093349	19	2497	Wei_Nature_2022_生殖系
18	12540	12705	166	50195824	50195829	6	160	Wei_Nature_2022_生殖系
18	11266	11619	354	50669528	50669878	351	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
18	6989	7222	234	52792636	52792643	8	226	Wei_Nature_2022_生殖系
18	7833	7918	86	54893046	54893050	5	81	Wei_Nature_2022_生殖系
18				55020683	55020766	84		Tao_Genes_2023
18	10858	11047	190	56363314	56363316	3	187	Wei_Nature_2022_生殖系
18	15577	16022	446	57337108	57337108	1	445	Wei_Nature_2022_肿瘤
18	10184	16205	6022	57380574	57380585	12	6010	Wei_Nature_2022_生殖系
18	16131	16382	252	57843159	57843159	1	251	Wei_Nature_2022_肿瘤
18	1178	1286	109	58406634	58406634	1	108	Nyuwa基因组资源NUMTs
18	13993	14069	77	58720701	58720702	2	75	Nyuwa基因组资源NUMTs
18			8251	59053963	59053963	1	8250	Nyuwa基因组资源NUMTs
18	8107	16214	8108	59055786	59055786	1	8107	Nyuwa基因组资源NUMTs
18	10463	10542	80	59087183	59087203	21	59	Nyuwa基因组资源NUMTs
18	16235	16569	335	59403804	59403804	1	334	Wei_Nature_2022_肿瘤
18	9100	9293	194	60544140	60544162	23	171	Wei_Nature_2022_生殖系
18	5558	5647	90	60929506	60929507	2	88	Wei_Nature_2022_生殖系
18	934	1300	367	61874553	61874910	358	9	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
18				62776945	62777074	130		Tao_Genes_2023
18	2718	2847	130	64020428	64020428	1	129	Nyuwa基因组资源NUMTs
18	16290	16471	182	64154887	64155067	181	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
18	12730	12924	195	65294811	65294811	1	194	Wei_Nature_2022_肿瘤
18	16094	16232	139	67050537	67050555	19	120	Wei_Nature_2022_生殖系
18	13626	13781	156	68181602	68181603	2	154	Wei_Nature_2022_生殖系
18	11869	12085	217	68559631	68559631	1	216	Wei_Nature_2022_生殖系
18	16108	16204	97	70611955	70611955	1	96	Wei_Nature_2022_肿瘤
18	108	108	1	70877801	70877834	34	33	Wei_Nature_2022_生殖系
18	15917	16032	116	71780110	71780113	4	112	Wei_Nature_2022_生殖系
18	7351	8846	1496	72396366	72396370	5	1491	Wei_Nature_2022_生殖系
18	6384	6499	116	72460253	72460253	1	115	Wei_Nature_2022_肿瘤
18	310	16252	15943	72788270	72788270	1	15942	Wei_Nature_2022_肿瘤
18	2773	2849	77	73154058	73154066	9	68	Wei_Nature_2022_生殖系
18	679	3415	2737	73246529	73246533	5	2732	Wei_Nature_2022_生殖系
18	3451	3572	122	77113653	77113655	3	119	Nyuwa基因组资源NUMTs
18	2284	2356	73	80239896	80239903	8	65	Wei_Nature_2022_生殖系
19	15248	15321	74	1518915	1518918	4	70	Wei_Nature_2022_生殖系
19	10727	10923	197	1545887	1545894	8	189	Wei_Nature_2022_生殖系
19	2547	2621	75	3988351	3988351	1	74	Wei_Nature_2022_生殖系
19	3879	3961	83	4160100	4160101	2	81	Nyuwa基因组资源NUMTs
19	9467	9644	178	5060722	5060722	1	177	Wei_Nature_2022_生殖系
19	15868	15868	1	5145500	5145500	1	0	Wei_Nature_2022_生殖系
19	7367	7581	215	5267905	5267905	1	214	Wei_Nature_2022_肿瘤
19	16107	16569	463	6098840	6098840	1	462	Wei_Nature_2022_肿瘤
19	13197	13274	78	7134050	7134052	3	75	Wei_Nature_2022_生殖系
19	1346	1467	122	7483755	7483756	2	120	Nyuwa基因组资源NUMTs
19	12434	12528	95	7525165	7525165	1	94	Wei_Nature_2022_生殖系
19	3093	3166	74	7536566	7536567	2	72	Wei_Nature_2022_生殖系
19	5315	5564	250	8392775	8392775	1	249	Wei_Nature_2022_肿瘤
19	15393	15471	79	11003246	11003249	4	75	Wei_Nature_2022_生殖系
19	16063	16569	507	11665991	11665991	1	506	Wei_Nature_2022_肿瘤
19	4214	4904	691	12095653	12096334	682	9	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	2536	2842	307	12104884	12105189	306	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	3659	4331	673	12203729	12203800	72	601	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	4643	9279	4637	12502675	12508103	5429	792	Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本2_585_高置信
19	4718	5118	401	12502907	12503303	397	4	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19				12504673	12504896	224		Tao_Genes_2023
19	7893	8245	353	12505652	12506060	409	56	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	8721	9279	559	12507551	12508108	558	1	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	16177	16569	393	13184638	13184638	1	392	Wei_Nature_2022_肿瘤
19	5736	5849	114	15630047	15630050	4	110	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
19	6053	6105	53	17459193	17459245	53	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	16393	32786	16394	17551389	17551389	1	16393	Nyuwa基因组资源NUMTs
19	16079	16117	39	17698171	17698171	1	38	Wei_Nature_2022_肿瘤
19	12826	12893	68	20394459	20394460	2	66	Wei_Nature_2022_生殖系
19	10044	12812	2769	21118624	21118630	7	2762	Wei_Nature_2022_生殖系
19	7497	7572	76	21378000	21378003	4	72	Nyuwa基因组资源NUMTs
19	16104	16104	1	21876221	21876221	1	0	Wei_Nature_2022_肿瘤
19	3622	3889	268	22284773	22284857	85	183	Wei_Nature_2022_生殖系
19	12732	12859	128	22566480	22566480	1	127	Nyuwa基因组资源NUMTs
19	9810	9919	110	23433689	23433691	3	107	Wei_Nature_2022_生殖系
19	13035	13214	180	27357514	27357524	11	169	Wei_Nature_2022_生殖系
19	15399	15672	274	27665583	27665587	5	269	Wei_Nature_2022_生殖系
19	832	905	74	27741809	27741878	70	4	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	987	1058	72	30022334	30022405	72	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	941	6239	5299	30379834	30379834	1	5298	Nyuwa基因组资源NUMTs
19	11507	11706	200	30481133	30481133	1	199	Wei_Nature_2022_肿瘤
19	3858	3942	85	30583934	30583936	3	82	Wei_Nature_2022_生殖系
19	6690	14754	8065	31362868	31362868	1	8064	Wei_Nature_2022_肿瘤
19	7833	7970	138	31452429	31452430	2	136	Nyuwa基因组资源NUMTs
19	13288	13368	81	32196873	32196875	3	78	Wei_Nature_2022_生殖系
19	9931	10005	75	33474343	33474343	1	74	Wei_Nature_2022_肿瘤
19	9931	10005	75	33483825	33483825	1	74	Wei_Nature_2022_肿瘤
19	8004	8516	513	34724827	34724827	1	512	Wei_Nature_2022_肿瘤
19	8004	8516	513	34725923	34725923	1	512	Wei_Nature_2022_肿瘤
19	16140	16409	270	35415811	35415811	1	269	Wei_Nature_2022_肿瘤
19	16140	16409	270	35460259	35460259	1	269	Wei_Nature_2022_肿瘤
19	3126	3193	68	35520721	35520722	2	66	Nyuwa基因组资源NUMTs
19	11033	16562	5530	37570479	37575676	5198	332	Calabrese_BMCBioinformatics_2012_高置信
19	581	16562	15982	37570479	37580500	10022	5960	Simone_BMC_Genomics_2011_版本2_585_高置信
19	12221	12320	100	37571814	37571912	99	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	13170	13925	756	37573877	37574619	743	13	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	16497	16562	66	37575585	37575681	97	31	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	581	2055	1475	37576253	37577744	1492	17	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	581	7254	6674	37576256	37580500	4245	2429	Calabrese_BMCBioinformatics_2012_高置信
19	6322	7254	933	37579611	37580502	892	41	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	15463	15558	96	38843220	38843221	2	94	Wei_Nature_2022_生殖系
19	10930	11094	165	39656469	39656472	4	161	Wei_Nature_2022_生殖系
19	13888	15139	1252	39702813	39702813	1	1251	Wei_Nature_2022_肿瘤
19	3152	5221	2070	40245389	40245389	1	2069	Wei_Nature_2022_肿瘤
19	15985	16524	540	40624670	40624670	1	539	Wei_Nature_2022_肿瘤
19	15985	16524	540	40630748	40630748	1	539	Wei_Nature_2022_肿瘤
19	7773	7852	80	41814587	41814592	6	74	Wei_Nature_2022_生殖系
19	7085	7319	235	42190702	42190936	235	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	1311	1462	152	42908959	42908962	4	148	Nyuwa基因组资源NUMTs
19	1002	1136	135	43303269	43303303	35	100	Wei_Nature_2022_生殖系
19	15040	15171	132	44084861	44084865	5	127	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
19	9066	9136	71	44146428	44146567	140	69	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	9732	9855	124	44661295	44661315	21	103	Wei_Nature_2022_生殖系
19	9625	14745	5121	44890537	44890551	15	5106	Wei_Nature_2022_生殖系
19	3219	3288	70	45563677	45563680	4	66	Nyuwa基因组资源NUMTs
19	13093	13145	53	46227295	46227296	2	51	Wei_Nature_2022_生殖系
19	7179	7620	442	47353132	47353132	1	441	Wei_Nature_2022_肿瘤
19	16109	16491	383	47825528	47825541	14	369	Wei_Nature_2022_生殖系
19	9946	10031	86	47964043	47964043	1	85	Wei_Nature_2022_生殖系
19	14719	14783	65	48365324	48365324	1	64	Wei_Nature_2022_生殖系
19	9004	9592	589	49709514	49709514	1	588	Wei_Nature_2022_肿瘤
19	9735	10113	379	49796382	49796382	1	378	Wei_Nature_2022_肿瘤
19	4428	5141	714	53839303	53839305	3	711	Wei_Nature_2022_生殖系
19	4735	4936	202	54078991	54078991	1	201	Wei_Nature_2022_肿瘤
19	3698	3769	72	55553690	55553693	4	68	Wei_Nature_2022_生殖系
19	13993	14487	495	56691001	56691812	812	317	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
19	11916	12339	424	56922001	56922424	424	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
20	13581	13885	305	783100	783102	3	302	Wei_Nature_2022_生殖系
20	5520	5588	69	2002107	2002107	1	68	Wei_Nature_2022_生殖系
20	3080	3154	75	2188409	2188483	75	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
20	2274	15532	13259	3157026	3157035	10	13249	Wei_Nature_2022_生殖系
20	15142	15334	193	3806955	3806961	7	186	Wei_Nature_2022_生殖系
20	651	753	103	4728916	4729018	103	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
20	1382	2598	1217	5315223	5315224	2	1215	Wei_Nature_2022_生殖系
20	6170	6501	332	5965180	5965503	324	8	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
20	1297	15062	13766	6556603	6556607	5	13761	Wei_Nature_2022_生殖系
20	12216	12380	165	7834076	7834077	2	163	Wei_Nature_2022_生殖系
20	12670	12770	101	8626239	8626239	1	100	Wei_Nature_2022_肿瘤
20	2180	2221	42	9168924	9168965	42	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
20	3936	13732	9797	9301932	9301934	3	9794	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
20	2789	2912	124	9820810	9820811	2	122	Wei_Nature_2022_生殖系
20	12565	12718	154	9828162	9828164	3	151	Wei_Nature_2022_生殖系
20	11743	11811	69	10079450	10079452	3	66	Wei_Nature_2022_生殖系
20	13782	14125	344	11003899	11003906	8	336	Wei_Nature_2022_生殖系
20	3499	3541	43	13167312	13167354	43	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
20				13305197	13305232	36		Tao_Genes_2023
20	14240	28480	14241	14754146	14754146	1	14240	Nyuwa基因组资源NUMTs
20			185	14755587	14755653	67	118	Nyuwa基因组资源NUMTs
20	3062	3163	102	14954327	14954334	8	94	Wei_Nature_2022_生殖系
20	9507	9900	394	15030843	15030843	1	393	Wei_Nature_2022_肿瘤
20	1866	2028	163	15475823	15475823	1	162	Wei_Nature_2022_生殖系
20	11121	11316	196	15971797	15971802	6	190	Wei_Nature_2022_生殖系
20	642	861	220	16115421	16115426	6	214	Wei_Nature_2022_生殖系
20	4783	9566	4784	16381195	16381195	1	4783	Nyuwa基因组资源NUMTs
20	2411	2545	135	19229887	19229888	2	133	Nyuwa基因组资源NUMTs
20	1981	2060	80	20911352	20911354	3	77	Wei_Nature_2022_生殖系
20	9526	12314	2789	21474594	21474598	5	2784	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
20	43	16105	16063	22159061	22159061	1	16062	Wei_Nature_2022_肿瘤
20	8391	16782	8392	22815052	22815052	1	8391	Nyuwa基因组资源NUMTs
20			13429	22817234	22817234	1	13428	Nyuwa基因组资源NUMTs
20	3334	3411	78	22949906	22949907	2	76	Nyuwa基因组资源NUMTs
20	13334	13581	248	24071968	24071976	9	239	Nyuwa基因组资源NUMTs
20	306	929	624	25233791	25233797	7	617	Nyuwa基因组资源NUMTs
20	9729	10483	755	25421758	25421784	27	728	Wei_Nature_2022_生殖系
20	13184	13369	186	25805042	25805042	1	185	Wei_Nature_2022_生殖系
20	13184	13369	186	26050864	26050950	87	99	Wei_Nature_2022_生殖系
20				30744397	30744928	532		Tao_Genes_2023
20				30744983	30746322	1340		Tao_Genes_2023
20				30746335	30747300	966		Tao_Genes_2023
20	889	957	69	32604871	32604871	1	68	Nyuwa基因组资源NUMTs
20	751	1058	308	33199028	33199028	1	307	Wei_Nature_2022_肿瘤
20	9654	10035	382	34688663	34689035	373	9	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
20	7869	15928	8060	35413446	35413448	3	8057	Wei_Nature_2022_生殖系
20	5738	5931	194	35575477	35575477	1	193	Wei_Nature_2022_肿瘤
20	7586	7720	135	35737495	35737496	2	133	Nyuwa基因组资源NUMTs
20	15165	15247	83	35742481	35742481	1	82	Wei_Nature_2022_肿瘤
20				35778756	35778794	39		Tao_Genes_2023
20	16084	16395	312	35922186	35922186	1	311	Wei_Nature_2022_肿瘤
