Chr	Start	End
chr13	109423643	109424693
chr13	109423643	109424694
chr13	109423643	109424695
chr13	109423643	109424695
chr13	109423643	109424707
chr13	109423643	109424708
chr13	109423643	109424711
chr13	109423643	109424712
chr13	109423643	109424712
chr13	109423643	109424723
chr13	109423643	109424724
chr13	109423643	109424724
chr13	109423643	109424724
chr13	109423643	109424724
chr13	109423643	109424724
chr13	109423643	109424724
chr13	109423643	109424724
chr13	109423643	109424724
chr13	109423643	109424727
chr13	109423643	109424731
chr13	109423643	109424732
chr13	109423643	109424733
chr13	109423643	109424733
chr13	109423643	109424734
chr13	109423643	109424734
chr13	109423643	109424734
chr13	109423643	109424735
chr13	109423643	109424736
chr13	109423643	109424736
chr13	109423643	109424736
chr13	109423643	109424737
chr13	109423643	109424737
chr13	109423643	109424738
chr13	109423643	109424738
chr13	109423643	109424738
chr13	109423643	109424740
chr13	109423643	109424741
chr13	109423643	109424744
chr13	109423643	109424745
chr13	109423643	109424747
chr13	109423643	109424749
chr13	109423643	109424749
chr13	109423643	109424752
chr13	109423643	109424753
chr13	109423643	109424756
chr13	109423643	109424811
chr13	109423643	109425142
chr13	109423644	109424659
chr13	109423644	109424661
chr13	109423644	109424665
chr13	109423644	109424673
chr13	109423644	109424677
chr13	109423644	109424682
chr13	109423644	109424684
chr13	109423644	109424689
chr13	109423644	109424691
chr13	109423644	109424693
chr13	109423644	109424698
chr13	109423644	109424702
chr13	109423644	109424706
chr13	109423644	109424710
chr13	109423644	109424712
chr13	109423644	109424712
chr13	109423644	109424725
chr13	109423644	109424726
chr13	109423644	109424727
chr13	109423644	109424728
chr13	109423644	109424730
chr13	109423644	109424731
chr13	109423644	109424731
chr13	109423644	109424734
chr13	109423644	109424736
chr13	109423644	109424737
chr13	109423644	109424737
chr13	109423644	109424738
chr13	109423644	109424739
chr13	109423644	109424749
chr13	109423644	109424752
chr13	109423644	109424755
chr13	109423644	109424756
chr13	109423644	109424759
chr13	109423644	109424774
chr13	109423644	109424780
chr13	109423644	109424794
chr13	109423644	109424796
chr13	109423645	109424647
chr13	109423645	109424655
chr13	109423645	109424655
chr13	109423645	109424660
chr13	109423645	109424663
chr13	109423645	109424667
chr13	109423645	109424670
chr13	109423645	109424673
chr13	109423645	109424674
chr13	109423645	109424679
chr13	109423645	109424680
chr13	109423645	109424687
chr13	109423645	109424688
chr13	109423645	109424689
chr13	109423645	109424690
chr13	109423645	109424692
chr13	109423645	109424693
chr13	109423645	109424693
chr13	109423645	109424693
chr13	109423645	109424698
chr13	109423645	109424706
chr13	109423645	109424712
chr13	109423645	109424712
chr13	109423645	109424723
chr13	109423645	109424723
chr13	109423645	109424724
chr13	109423645	109424724
chr13	109423645	109424724
chr13	109423645	109424724
chr13	109423645	109424727
chr13	109423645	109424728
chr13	109423645	109424729
chr13	109423645	109424729
chr13	109423645	109424730
chr13	109423645	109424731
chr13	109423645	109424732
chr13	109423645	109424734
chr13	109423645	109424734
chr13	109423645	109424734
chr13	109423645	109424734
chr13	109423645	109424735
chr13	109423645	109424735
chr13	109423645	109424736
chr13	109423645	109424739
chr13	109423645	109424749
chr13	109423645	109424756
chr13	109423645	109424760
chr13	109423645	109424772
chr13	109423645	109424774
chr13	109423645	109424781
chr13	109423645	109424786
chr13	109423645	109424794
chr13	109423645	109424796
chr13	109423646	109424650
chr13	109423646	109424653
chr13	109423646	109424656
chr13	109423646	109424665
chr13	109423646	109424665
chr13	109423646	109424673
chr13	109423646	109424677
chr13	109423646	109424680
chr13	109423646	109424680
chr13	109423646	109424683
chr13	109423646	109424685
chr13	109423646	109424685
chr13	109423646	109424686
chr13	109423646	109424687
chr13	109423646	109424687
chr13	109423646	109424687
chr13	109423646	109424689
chr13	109423646	109424689
chr13	109423646	109424691
chr13	109423646	109424692
chr13	109423646	109424693
chr13	109423646	109424693
chr13	109423646	109424694
chr13	109423646	109424694
chr13	109423646	109424694
chr13	109423646	109424694
chr13	109423646	109424699
chr13	109423646	109424706
chr13	109423646	109424707
chr13	109423646	109424708
chr13	109423646	109424712
chr13	109423646	109424712
chr13	109423646	109424713
chr13	109423646	109424715
chr13	109423646	109424716
chr13	109423646	109424720
chr13	109423646	109424723
chr13	109423646	109424724
chr13	109423646	109424724
chr13	109423646	109424724
chr13	109423646	109424724
chr13	109423646	109424724
chr13	109423646	109424725
chr13	109423646	109424725
chr13	109423646	109424727
chr13	109423646	109424728
chr13	109423646	109424728
chr13	109423646	109424728
chr13	109423646	109424730
chr13	109423646	109424731
chr13	109423646	109424731
chr13	109423646	109424732
chr13	109423646	109424732
chr13	109423646	109424732
chr13	109423646	109424733
chr13	109423646	109424734
chr13	109423646	109424734
chr13	109423646	109424735
chr13	109423646	109424736
chr13	109423646	109424737
chr13	109423646	109424737
chr13	109423646	109424738
chr13	109423646	109424739
chr13	109423646	109424739
chr13	109423646	109424739
chr13	109423646	109424743
chr13	109423646	109424748
chr13	109423646	109424749
chr13	109423646	109424750
chr13	109423646	109424750
chr13	109423646	109424751
chr13	109423646	109424775
chr13	109423647	109424656
chr13	109423647	109424665
chr13	109423647	109424665
chr13	109423647	109424670
chr13	109423647	109424672
chr13	109423647	109424678
chr13	109423647	109424681
chr13	109423647	109424683
chr13	109423647	109424684
chr13	109423647	109424688
chr13	109423647	109424688
chr13	109423647	109424689
chr13	109423647	109424690
chr13	109423647	109424690
chr13	109423647	109424690
chr13	109423647	109424691
chr13	109423647	109424691
chr13	109423647	109424692
chr13	109423647	109424699
chr13	109423647	109424703
chr13	109423647	109424706
chr13	109423647	109424711
chr13	109423647	109424711
chr13	109423647	109424712
chr13	109423647	109424712
chr13	109423647	109424714
chr13	109423647	109424724
chr13	109423647	109424724
chr13	109423647	109424724
chr13	109423647	109424728
chr13	109423647	109424730
chr13	109423647	109424732
chr13	109423647	109424733
chr13	109423647	109424734
chr13	109423647	109424735
chr13	109423647	109424736
chr13	109423647	109424737
chr13	109423647	109424738
chr13	109423647	109424738
chr13	109423647	109424738
chr13	109423647	109424740
chr13	109423647	109424742
chr13	109423647	109424750
chr13	109423647	109424751
chr13	109423647	109424755
chr13	109423647	109424757
chr13	109423647	109424769
chr13	109423647	109424777
chr13	109423648	109424658
chr13	109423648	109424669
chr13	109423648	109424676
chr13	109423648	109424677
chr13	109423648	109424680
chr13	109423648	109424682
chr13	109423648	109424683
chr13	109423648	109424684
chr13	109423648	109424684
chr13	109423648	109424686
chr13	109423648	109424687
chr13	109423648	109424690
chr13	109423648	109424691
chr13	109423648	109424691
chr13	109423648	109424693
chr13	109423648	109424693
chr13	109423648	109424713
chr13	109423648	109424723
chr13	109423648	109424723
chr13	109423648	109424724
chr13	109423648	109424724
chr13	109423648	109424727
chr13	109423648	109424730
chr13	109423648	109424732
chr13	109423648	109424733
chr13	109423648	109424737
chr13	109423648	109424746
chr13	109423648	109424748
chr13	109423648	109424751
chr13	109423648	109424755
chr13	109423648	109424757
chr13	109423648	109424762
chr13	109423648	109424806
chr13	109423648	109424869
chr13	109423649	109424655
chr13	109423649	109424663
chr13	109423649	109424664
chr13	109423649	109424665
chr13	109423649	109424673
chr13	109423649	109424674
chr13	109423649	109424677
chr13	109423649	109424678
chr13	109423649	109424678
chr13	109423649	109424680
chr13	109423649	109424681
chr13	109423649	109424684
chr13	109423649	109424685
chr13	109423649	109424689
chr13	109423649	109424693
chr13	109423649	109424694
chr13	109423649	109424694
chr13	109423649	109424695
chr13	109423649	109424696
chr13	109423649	109424706
chr13	109423649	109424709
chr13	109423649	109424712
chr13	109423649	109424715
chr13	109423649	109424718
chr13	109423649	109424723
chr13	109423649	109424724
chr13	109423649	109424724
chr13	109423649	109424724
chr13	109423649	109424724
chr13	109423649	109424724
chr13	109423649	109424724
chr13	109423649	109424726
chr13	109423649	109424728
chr13	109423649	109424730
chr13	109423649	109424734
chr13	109423649	109424736
chr13	109423649	109424738
chr13	109423649	109424742
chr13	109423649	109424743
chr13	109423649	109424744
chr13	109423649	109424746
chr13	109423649	109424747
chr13	109423649	109424748
chr13	109423649	109424752
chr13	109423649	109424884
chr13	109423650	109424658
chr13	109423650	109424660
chr13	109423650	109424670
chr13	109423650	109424672
chr13	109423650	109424680
chr13	109423650	109424684
chr13	109423650	109424685
chr13	109423650	109424687
chr13	109423650	109424687
chr13	109423650	109424688
chr13	109423650	109424691
chr13	109423650	109424693
chr13	109423650	109424708
chr13	109423650	109424712
chr13	109423650	109424712
chr13	109423650	109424716
chr13	109423650	109424723
chr13	109423650	109424724
chr13	109423650	109424724
chr13	109423650	109424724
chr13	109423650	109424727
chr13	109423650	109424728
chr13	109423650	109424728
chr13	109423650	109424728
chr13	109423650	109424728
chr13	109423650	109424728
chr13	109423650	109424730
chr13	109423650	109424731
chr13	109423650	109424733
chr13	109423650	109424733
chr13	109423650	109424734
chr13	109423650	109424734
chr13	109423650	109424736
chr13	109423650	109424736
chr13	109423650	109424738
chr13	109423650	109424738
chr13	109423650	109424738
chr13	109423650	109424739
chr13	109423650	109424744
chr13	109423650	109424749
chr13	109423650	109424749
chr13	109423650	109424749
chr13	109423650	109424750
chr13	109423650	109424755
chr13	109423650	109424756
chr13	109423650	109424756
chr13	109423650	109424757
chr13	109423650	109424763
chr13	109423650	109424775
chr13	109423650	109424830
chr13	109423650	109424884
chr13	109423651	109424658
chr13	109423651	109424659
chr13	109423651	109424662
chr13	109423651	109424665
chr13	109423651	109424668
chr13	109423651	109424674
chr13	109423651	109424677
chr13	109423651	109424682
chr13	109423651	109424684
chr13	109423651	109424685
chr13	109423651	109424687
chr13	109423651	109424687
chr13	109423651	109424688
chr13	109423651	109424689
chr13	109423651	109424689
chr13	109423651	109424689
chr13	109423651	109424690
chr13	109423651	109424692
chr13	109423651	109424692
chr13	109423651	109424692
chr13	109423651	109424692
chr13	109423651	109424692
chr13	109423651	109424693
chr13	109423651	109424694
chr13	109423651	109424712
chr13	109423651	109424718
chr13	109423651	109424719
chr13	109423651	109424720
chr13	109423651	109424720
chr13	109423651	109424721
chr13	109423651	109424723
chr13	109423651	109424724
chr13	109423651	109424724
chr13	109423651	109424726
chr13	109423651	109424728
chr13	109423651	109424731
chr13	109423651	109424732
chr13	109423651	109424733
chr13	109423651	109424733
chr13	109423651	109424734
chr13	109423651	109424734
chr13	109423651	109424737
chr13	109423651	109424738
chr13	109423651	109424739
chr13	109423651	109424739
chr13	109423651	109424739
chr13	109423651	109424747
chr13	109423651	109424747
chr13	109423651	109424748
chr13	109423651	109424750
chr13	109423651	109424763
chr13	109423651	109424763
chr13	109423651	109424766
chr13	109423651	109424767
chr13	109423651	109424784
chr13	109423651	109424784
chr13	109423652	109424654
chr13	109423652	109424656
chr13	109423652	109424680
chr13	109423652	109424682
chr13	109423652	109424684
chr13	109423652	109424686
chr13	109423652	109424686
chr13	109423652	109424688
chr13	109423652	109424688
chr13	109423652	109424690
chr13	109423652	109424691
chr13	109423652	109424692
chr13	109423652	109424693
chr13	109423652	109424693
chr13	109423652	109424694
chr13	109423652	109424708
chr13	109423652	109424712
chr13	109423652	109424720
chr13	109423652	109424724
chr13	109423652	109424724
chr13	109423652	109424727
chr13	109423652	109424728
chr13	109423652	109424728
chr13	109423652	109424732
chr13	109423652	109424732
chr13	109423652	109424738
chr13	109423652	109424741
chr13	109423652	109424747
chr13	109423652	109424749
chr13	109423652	109424754
chr13	109423652	109424754
chr13	109423652	109424754
chr13	109423652	109424755
chr13	109423652	109424756
chr13	109423652	109424774
chr13	109423653	109424655
chr13	109423653	109424656
chr13	109423653	109424673
chr13	109423653	109424673
chr13	109423653	109424679
chr13	109423653	109424682
chr13	109423653	109424682
chr13	109423653	109424682
chr13	109423653	109424683
chr13	109423653	109424686
chr13	109423653	109424688
chr13	109423653	109424690
chr13	109423653	109424691
chr13	109423653	109424692
chr13	109423653	109424693
chr13	109423653	109424693
chr13	109423653	109424698
chr13	109423653	109424699
chr13	109423653	109424704
chr13	109423653	109424705
chr13	109423653	109424707
chr13	109423653	109424709
chr13	109423653	109424712
chr13	109423653	109424712
chr13	109423653	109424718
chr13	109423653	109424724
chr13	109423653	109424724
chr13	109423653	109424724
chr13	109423653	109424724
chr13	109423653	109424724
chr13	109423653	109424724
chr13	109423653	109424725
chr13	109423653	109424729
chr13	109423653	109424729
chr13	109423653	109424732
chr13	109423653	109424732
chr13	109423653	109424736
chr13	109423653	109424739
chr13	109423653	109424747
chr13	109423653	109424748
chr13	109423653	109424749
chr13	109423653	109424754
chr13	109423653	109425096
chr13	109423654	109424662
chr13	109423654	109424673
chr13	109423654	109424676
chr13	109423654	109424682
chr13	109423654	109424682
chr13	109423654	109424684
chr13	109423654	109424687
chr13	109423654	109424688
chr13	109423654	109424692
chr13	109423654	109424692
chr13	109423654	109424711
chr13	109423654	109424720
chr13	109423654	109424724
chr13	109423654	109424724
chr13	109423654	109424725
chr13	109423654	109424728
chr13	109423654	109424729
chr13	109423654	109424729
chr13	109423654	109424731
chr13	109423654	109424731
chr13	109423654	109424734
chr13	109423654	109424734
chr13	109423654	109424743
chr13	109423654	109424744
chr13	109423654	109424748
chr13	109423654	109424752
chr13	109423654	109424757
chr13	109423654	109424766
chr13	109423655	109424656
chr13	109423655	109424668
chr13	109423655	109424670
chr13	109423655	109424672
chr13	109423655	109424673
chr13	109423655	109424674
chr13	109423655	109424680
chr13	109423655	109424682
chr13	109423655	109424682
chr13	109423655	109424683
chr13	109423655	109424683
chr13	109423655	109424684
chr13	109423655	109424688
chr13	109423655	109424690
chr13	109423655	109424690
chr13	109423655	109424691
chr13	109423655	109424693
chr13	109423655	109424695
chr13	109423655	109424698
chr13	109423655	109424702
chr13	109423655	109424707
chr13	109423655	109424712
chr13	109423655	109424722
chr13	109423655	109424724
chr13	109423655	109424724
chr13	109423655	109424724
chr13	109423655	109424724
chr13	109423655	109424724
chr13	109423655	109424732
chr13	109423655	109424733
chr13	109423655	109424733
chr13	109423655	109424736
chr13	109423655	109424736
chr13	109423655	109424737
chr13	109423655	109424739
chr13	109423655	109424754
chr13	109423655	109424755
chr13	109423655	109424800
chr13	109423656	109424659
chr13	109423656	109424667
chr13	109423656	109424668
chr13	109423656	109424671
chr13	109423656	109424673
chr13	109423656	109424673
chr13	109423656	109424676
chr13	109423656	109424676
chr13	109423656	109424677
chr13	109423656	109424679
chr13	109423656	109424681
chr13	109423656	109424685
chr13	109423656	109424686
chr13	109423656	109424687
chr13	109423656	109424690
chr13	109423656	109424691
chr13	109423656	109424693
chr13	109423656	109424694
chr13	109423656	109424694
chr13	109423656	109424702
chr13	109423656	109424704
chr13	109423656	109424704
chr13	109423656	109424705
chr13	109423656	109424707
chr13	109423656	109424716
chr13	109423656	109424716
chr13	109423656	109424724
chr13	109423656	109424724
chr13	109423656	109424724
chr13	109423656	109424724
chr13	109423656	109424724
chr13	109423656	109424730
chr13	109423656	109424732
chr13	109423656	109424732
chr13	109423656	109424732
chr13	109423656	109424742
chr13	109423656	109424746
chr13	109423656	109424748
chr13	109423656	109424756
chr13	109423656	109424756
chr13	109423656	109424761
chr13	109423657	109424658
chr13	109423657	109424671
chr13	109423657	109424671
chr13	109423657	109424674
chr13	109423657	109424675
chr13	109423657	109424680
chr13	109423657	109424688
chr13	109423657	109424692
chr13	109423657	109424693
chr13	109423657	109424694
chr13	109423657	109424697
chr13	109423657	109424722
chr13	109423657	109424731
chr13	109423657	109424732
chr13	109423657	109424732
chr13	109423657	109424734
chr13	109423657	109424734
chr13	109423657	109424736
chr13	109423657	109424738
chr13	109423657	109424749
chr13	109423657	109424763
chr13	109423658	109424659
chr13	109423658	109424671
chr13	109423658	109424681
chr13	109423658	109424682
chr13	109423658	109424684
chr13	109423658	109424684
chr13	109423658	109424686
chr13	109423658	109424686
chr13	109423658	109424690
chr13	109423658	109424692
chr13	109423658	109424694
chr13	109423658	109424712
chr13	109423658	109424716
chr13	109423658	109424716
chr13	109423658	109424724
chr13	109423658	109424724
chr13	109423658	109424724
chr13	109423658	109424724
chr13	109423658	109424724
chr13	109423658	109424724
chr13	109423658	109424724
chr13	109423658	109424725
chr13	109423658	109424727
chr13	109423658	109424727
chr13	109423658	109424728
chr13	109423658	109424728
chr13	109423658	109424728
chr13	109423658	109424728
chr13	109423658	109424728
chr13	109423658	109424729
chr13	109423658	109424730
chr13	109423658	109424732
chr13	109423658	109424732
chr13	109423658	109424732
chr13	109423658	109424733
chr13	109423658	109424734
chr13	109423658	109424734
chr13	109423658	109424736
chr13	109423658	109424736
chr13	109423658	109424736
chr13	109423658	109424738
chr13	109423658	109424738
chr13	109423658	109424738
chr13	109423658	109424740
chr13	109423658	109424741
chr13	109423658	109424742
chr13	109423658	109424742
chr13	109423658	109424746
chr13	109423658	109424748
chr13	109423658	109424751
chr13	109423658	109424754
chr13	109423658	109424755
chr13	109423659	109424659
chr13	109423659	109424662
chr13	109423659	109424663
chr13	109423659	109424671
chr13	109423659	109424677
chr13	109423659	109424677
chr13	109423659	109424679
chr13	109423659	109424682
chr13	109423659	109424683
chr13	109423659	109424684
chr13	109423659	109424685
chr13	109423659	109424686
chr13	109423659	109424689
chr13	109423659	109424689
chr13	109423659	109424690
chr13	109423659	109424691
chr13	109423659	109424692
chr13	109423659	109424693
chr13	109423659	109424693
chr13	109423659	109424693
chr13	109423659	109424693
chr13	109423659	109424695
chr13	109423659	109424697
chr13	109423659	109424697
chr13	109423659	109424704
chr13	109423659	109424709
chr13	109423659	109424712
chr13	109423659	109424717
chr13	109423659	109424724
chr13	109423659	109424728
chr13	109423659	109424730
chr13	109423659	109424730
chr13	109423659	109424731
chr13	109423659	109424731
chr13	109423659	109424732
chr13	109423659	109424732
chr13	109423659	109424734
chr13	109423659	109424734
chr13	109423659	109424734
chr13	109423659	109424735
chr13	109423659	109424736
chr13	109423659	109424737
chr13	109423659	109424739
chr13	109423659	109424739
chr13	109423659	109424739
chr13	109423659	109424741
chr13	109423659	109424743
chr13	109423659	109424744
chr13	109423659	109424747
chr13	109423659	109424750
chr13	109423659	109424752
chr13	109423659	109424756
chr13	109423659	109424766
chr13	109423659	109424774
chr13	109423659	109424816
chr13	109423660	109424662
chr13	109423660	109424664
chr13	109423660	109424668
chr13	109423660	109424673
chr13	109423660	109424676
chr13	109423660	109424682
chr13	109423660	109424686
chr13	109423660	109424693
chr13	109423660	109424723
chr13	109423660	109424723
chr13	109423660	109424724
chr13	109423660	109424728
chr13	109423660	109424731
chr13	109423660	109424732
chr13	109423660	109424732
chr13	109423660	109424734
chr13	109423660	109424736
chr13	109423660	109424736
chr13	109423660	109424736
chr13	109423660	109424737
chr13	109423660	109424742
chr13	109423661	109424663
chr13	109423661	109424665
chr13	109423661	109424673
chr13	109423661	109424681
chr13	109423661	109424683
chr13	109423661	109424686
chr13	109423661	109424690
chr13	109423661	109424690
chr13	109423661	109424690
chr13	109423661	109424692
chr13	109423661	109424693
chr13	109423661	109424693
chr13	109423661	109424700
chr13	109423661	109424705
chr13	109423661	109424706
chr13	109423661	109424712
chr13	109423661	109424717
chr13	109423661	109424724
chr13	109423661	109424724
chr13	109423661	109424728
chr13	109423661	109424733
chr13	109423661	109424736
chr13	109423661	109424736
chr13	109423661	109424737
chr13	109423661	109424745
chr13	109423661	109424750
chr13	109423661	109424756
chr13	109423662	109424664
chr13	109423662	109424665
chr13	109423662	109424673
chr13	109423662	109424676
chr13	109423662	109424680
chr13	109423662	109424681
chr13	109423662	109424682
chr13	109423662	109424688
chr13	109423662	109424689
chr13	109423662	109424689
chr13	109423662	109424690
chr13	109423662	109424691
chr13	109423662	109424692
chr13	109423662	109424692
chr13	109423662	109424693
chr13	109423662	109424693
chr13	109423662	109424696
chr13	109423662	109424701
chr13	109423662	109424717
chr13	109423662	109424720
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424724
chr13	109423662	109424726
chr13	109423662	109424728
chr13	109423662	109424728
chr13	109423662	109424728
chr13	109423662	109424731
chr13	109423662	109424731
chr13	109423662	109424733
chr13	109423662	109424734
chr13	109423662	109424736
chr13	109423662	109424736
chr13	109423662	109424739
chr13	109423662	109424749
chr13	109423662	109424750
chr13	109423662	109424754
chr13	109423662	109424754
chr13	109423662	109424755
chr13	109423662	109424755
chr13	109423662	109424757
chr13	109423662	109424794
chr13	109423663	109424663
chr13	109423663	109424668
chr13	109423663	109424671
chr13	109423663	109424675
chr13	109423663	109424677
chr13	109423663	109424677
chr13	109423663	109424680
chr13	109423663	109424681
chr13	109423663	109424683
chr13	109423663	109424685
chr13	109423663	109424685
chr13	109423663	109424686
chr13	109423663	109424686
chr13	109423663	109424688
chr13	109423663	109424692
chr13	109423663	109424695
chr13	109423663	109424699
chr13	109423663	109424705
chr13	109423663	109424706
chr13	109423663	109424721
chr13	109423663	109424724
chr13	109423663	109424724
chr13	109423663	109424724
chr13	109423663	109424725
chr13	109423663	109424727
chr13	109423663	109424727
chr13	109423663	109424728
chr13	109423663	109424729
chr13	109423663	109424730
chr13	109423663	109424731
chr13	109423663	109424732
chr13	109423663	109424732
chr13	109423663	109424733
chr13	109423663	109424734
chr13	109423663	109424734
chr13	109423663	109424736
chr13	109423663	109424737
chr13	109423663	109424738
chr13	109423663	109424742
chr13	109423663	109424743
chr13	109423663	109424743
chr13	109423663	109424749
chr13	109423663	109424749
chr13	109423663	109424762
chr13	109423663	109424807
chr13	109423663	109424838
chr13	109423663	109424957
chr13	109423664	109424664
chr13	109423664	109424669
chr13	109423664	109424670
chr13	109423664	109424672
chr13	109423664	109424677
chr13	109423664	109424678
chr13	109423664	109424683
chr13	109423664	109424692
chr13	109423664	109424693
chr13	109423664	109424694
chr13	109423664	109424697
chr13	109423664	109424699
chr13	109423664	109424699
chr13	109423664	109424716
chr13	109423664	109424724
chr13	109423664	109424724
chr13	109423664	109424728
chr13	109423664	109424731
chr13	109423664	109424732
chr13	109423664	109424734
chr13	109423664	109424734
chr13	109423664	109424734
chr13	109423664	109424734
chr13	109423664	109424737
chr13	109423664	109424742
chr13	109423664	109424751
chr13	109423664	109424755
chr13	109423664	109424763
chr13	109423664	109424764
chr13	109423664	109424796
chr13	109423665	109424668
chr13	109423665	109424673
chr13	109423665	109424677
chr13	109423665	109424681
chr13	109423665	109424690
chr13	109423665	109424692
chr13	109423665	109424697
chr13	109423665	109424706
chr13	109423665	109424724
chr13	109423665	109424724
chr13	109423665	109424727
chr13	109423665	109424728
chr13	109423665	109424733
chr13	109423665	109424733
chr13	109423665	109424734
chr13	109423665	109424736
chr13	109423665	109424737
chr13	109423665	109424745
chr13	109423665	109424754
chr13	109423665	109424758
chr13	109423665	109424799
chr13	109423666	109424672
chr13	109423666	109424680
chr13	109423666	109424684
chr13	109423666	109424687
chr13	109423666	109424688
chr13	109423666	109424692
chr13	109423666	109424693
chr13	109423666	109424715
chr13	109423666	109424722
chr13	109423666	109424724
chr13	109423666	109424731
chr13	109423666	109424735
chr13	109423666	109424748
chr13	109423666	109424817
chr13	109423666	109424837
chr13	109423667	109424681
chr13	109423667	109424684
chr13	109423667	109424693
chr13	109423667	109424694
chr13	109423667	109424697
chr13	109423667	109424707
chr13	109423667	109424708
chr13	109423667	109424716
chr13	109423667	109424724
chr13	109423667	109424724
chr13	109423667	109424730
chr13	109423667	109424730
chr13	109423667	109424731
chr13	109423667	109424752
chr13	109423667	109424800
chr13	109423668	109424671
chr13	109423668	109424673
chr13	109423668	109424674
chr13	109423668	109424679
chr13	109423668	109424684
chr13	109423668	109424689
chr13	109423668	109424689
chr13	109423668	109424690
chr13	109423668	109424691
chr13	109423668	109424712
chr13	109423668	109424729
chr13	109423668	109424734
chr13	109423668	109424762
chr13	109423669	109424684
chr13	109423669	109424686
chr13	109423669	109424688
chr13	109423669	109424690
chr13	109423669	109424694
chr13	109423669	109424721
chr13	109423669	109424724
chr13	109423669	109424731
chr13	109423669	109424731
chr13	109423669	109424735
chr13	109423669	109424736
chr13	109423669	109424738
chr13	109423669	109424747
chr13	109423669	109424765
chr13	109423670	109424675
chr13	109423670	109424684
chr13	109423670	109424688
chr13	109423670	109424689
chr13	109423670	109424690
chr13	109423670	109424712
chr13	109423670	109424731
chr13	109423670	109424734
chr13	109423670	109424743
chr13	109423670	109424812
chr13	109423671	109424676
chr13	109423671	109424679
chr13	109423671	109424681
chr13	109423671	109424684
chr13	109423671	109424686
chr13	109423671	109424693
chr13	109423671	109424698
chr13	109423671	109424724
chr13	109423671	109424725
chr13	109423671	109424731
chr13	109423671	109424737
chr13	109423672	109424680
chr13	109423672	109424682
chr13	109423672	109424684
chr13	109423672	109424686
chr13	109423672	109424691
chr13	109423672	109424691
chr13	109423672	109424691
chr13	109423672	109424692
chr13	109423672	109424692
chr13	109423672	109424712
chr13	109423672	109424714
chr13	109423672	109424728
chr13	109423672	109424729
chr13	109423672	109424734
chr13	109423672	109424736
chr13	109423673	109424684
chr13	109423673	109424688
chr13	109423673	109424693
chr13	109423673	109424694
chr13	109423673	109424694
chr13	109423673	109424724
chr13	109423673	109424727
chr13	109423673	109424734
chr13	109423673	109424739
chr13	109423673	109424743
chr13	109423673	109424744
chr13	109423673	109424754
chr13	109423673	109424815
chr13	109423674	109424679
chr13	109423674	109424689
chr13	109423674	109424689
chr13	109423674	109424691
chr13	109423674	109424691
chr13	109423674	109424698
chr13	109423674	109424719
chr13	109423674	109424748
chr13	109423674	109424751
chr13	109423674	109425000
chr13	109423675	109424675
chr13	109423675	109424677
chr13	109423675	109424680
chr13	109423675	109424685
chr13	109423675	109424692
chr13	109423675	109424695
chr13	109423675	109424713
chr13	109423675	109424717
chr13	109423675	109424731
chr13	109423675	109424732
chr13	109423675	109424734
chr13	109423675	109424753
chr13	109423676	109424681
chr13	109423676	109424684
chr13	109423676	109424684
chr13	109423676	109424685
chr13	109423676	109424685
chr13	109423676	109424689
chr13	109423676	109424690
chr13	109423676	109424691
chr13	109423676	109424692
chr13	109423676	109424705
chr13	109423676	109424712
chr13	109423676	109424714
chr13	109423676	109424716
chr13	109423676	109424721
chr13	109423676	109424727
chr13	109423676	109424732
chr13	109423676	109424737
chr13	109423676	109424755
chr13	109423677	109424682
chr13	109423677	109424682
chr13	109423677	109424690
chr13	109423677	109424694
chr13	109423677	109424694
chr13	109423677	109424703
chr13	109423677	109424718
chr13	109423677	109424722
chr13	109423677	109424724
chr13	109423677	109424776
chr13	109423678	109424680
chr13	109423678	109424682
chr13	109423678	109424692
chr13	109423678	109424699
chr13	109423678	109424704
chr13	109423678	109424724
chr13	109423678	109424737
chr13	109423678	109424744
chr13	109423678	109424747
chr13	109423678	109424749
chr13	109423678	109424763
chr13	109423679	109424708
chr13	109423679	109424717
chr13	109423679	109424719
chr13	109423679	109424728
chr13	109423679	109424732
chr13	109423679	109424742
chr13	109423680	109424682
chr13	109423680	109424684
chr13	109423680	109424688
chr13	109423680	109424688
chr13	109423680	109424689
chr13	109423680	109424691
chr13	109423680	109424691
chr13	109423680	109424695
chr13	109423680	109424712
chr13	109423680	109424720
chr13	109423680	109424732
chr13	109423680	109424744
chr13	109423680	109424749
chr13	109423680	109424789
chr13	109423681	109424682
chr13	109423681	109424683
chr13	109423681	109424689
chr13	109423681	109424709
chr13	109423681	109424720
chr13	109423681	109424723
chr13	109423681	109424728
chr13	109423681	109424729
chr13	109423681	109424729
chr13	109423681	109424730
chr13	109423682	109424689
chr13	109423682	109424712
chr13	109423682	109424719
chr13	109423682	109424724
chr13	109423682	109424724
chr13	109423682	109424725
chr13	109423682	109424732
chr13	109423682	109424733
chr13	109423682	109424733
chr13	109423682	109424757
chr13	109423682	109424757
chr13	109423683	109424687
chr13	109423683	109424688
chr13	109423683	109424701
chr13	109423683	109424703
chr13	109423683	109424728
