sampleID	chr	strand	pointGroup	Group	readsCount	pos	type
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	65725308.0	all
1000592	chr9	+	nu_Tstart_Bright	nuright	1	65724953.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195537.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195541.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195568.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195750.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195876.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195878.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	30	59195881.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59195911.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59195917.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59195921.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59195926.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59195930.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59195932.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195939.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195950.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195973.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195977.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59195994.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195995.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195996.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59195997.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59195999.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59196001.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59196002.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	59196009.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59196013.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59196014.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59196021.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59196061.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	59196114.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195292.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195330.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195331.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195337.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195338.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195341.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195355.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195369.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195372.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	2	59195378.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195380.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195405.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195406.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195409.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195420.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195424.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195430.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195433.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195437.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59195440.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	2	59195879.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59196427.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59196451.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59196452.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	59196489.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	25	15420.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	15422.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	2	15423.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	15425.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	15431.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	15433.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	15437.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	15438.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	2	15439.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	15440.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	629173.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	629550.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	629839.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	629854.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	629881.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	630007.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	630063.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	219814641.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	398810.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	628688.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629313.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629399.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	3	629650.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629682.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629708.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629709.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629748.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629751.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629768.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629778.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629780.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	2	629788.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	629794.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	3915.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4032.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4272.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4308.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4325.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4393.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4618.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4684.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4736.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	4906.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	5027.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	5143.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4143.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4480.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4495.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4500.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4502.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4517.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4534.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4548.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4555.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	4564.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	631639.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	631966.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	632012.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	632036.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	7	632046.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	632077.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	632194.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	632295.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	632296.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	632559.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	2	631390.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	631721.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	631726.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	631861.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	631945.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	632512.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	2	632963.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	6866.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	6889.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	6910.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	6979.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	7141.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	7254.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	7308.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	7344.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	7456.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	7461.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6574.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6578.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6579.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6592.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6604.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6607.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6608.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6615.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6627.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6660.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6672.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6685.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	2	6722.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	6937.0	all
1000612	chrM	+	mt_Tstart	mt_Tstart	1	7341.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	633560.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	634063.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	634078.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	2	634111.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	634477.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	634538.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	634594.0	all
1000612	chr1	+	nu_Tend_Bleft	nuleft	1	634905.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	2	633901.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	2	633921.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	633949.0	all
1000612	chr1	+	nu_Tstart_Bright	nuright	1	634339.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	8391.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	8851.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	9308.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	9425.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	9484.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	9811.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49861577.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49861611.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49861853.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862012.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	25	49862017.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862051.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862060.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862061.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862068.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862073.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	2	49862075.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862078.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862079.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862081.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	2	49862083.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862085.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862098.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862104.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862107.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862111.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862123.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862126.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862141.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862149.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862152.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862153.0	all
1000612	chr11	+	nu_Tend_Bleft	nuleft	1	49862509.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49861564.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49861707.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49861722.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49861754.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	2	49861771.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49861779.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49861789.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49861805.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	2	49861871.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49862383.0	all
1000612	chr11	+	nu_Tstart_Bright	nuright	1	49862415.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	19	16088.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	109424243.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	109424273.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	2	109424659.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	1039.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	1052.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	1114.0	all
1000612	chrM	-	mt_Tstart	mt_Tstart	1	1118.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16343658.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16463229.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16488981.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16508085.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16556606.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16587241.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16678613.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16754151.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16905261.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16931344.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16999274.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	16999923.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17155867.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17157230.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17169523.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	2	17170650.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17181244.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17181258.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17182760.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17185339.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17194574.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17198664.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17212298.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17216774.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17220487.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17255059.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17261881.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17309186.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17309197.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17401996.0	all
1000612	chr13	+	nu_Tend_Bleft	nuleft	1	17402783.0	all
1000612	chr13	+	nu_Tstart_Bright	nuright	1	16373240.0	all
1000612	chr13	+	nu_Tstart_Bright	nuright	1	16641933.0	all
1000612	chr13	+	nu_Tstart_Bright	nuright	1	16829692.0	all
1000612	chr13	+	nu_Tstart_Bright	nuright	1	16870236.0	all
1000612	chr13	+	nu_Tstart_Bright	nuright	1	16923489.0	all
1000612	chr13	+	nu_Tstart_Bright	nuright	1	17325496.0	all
1000612	chr13	+	nu_Tstart_Bright	nuright	1	17349856.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	876.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	894.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	1	22520921.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	1	22520948.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	2	22521271.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	10	22521434.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	9	22521435.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	11	22521436.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	12	22521437.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	7	22521438.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	14	22521439.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	11	22521440.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	8	22521441.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	12	22521442.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	7	22521443.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	9	22521444.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	10	22521445.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	13	22521446.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	11	22521447.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	5	22521448.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	8	22521449.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	15	22521450.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	13	22521451.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	8	22521452.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	3	22521453.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	9	22521454.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	11	22521455.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	9	22521456.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	17	22521457.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	17	22521458.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	15	22521459.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	83	22521460.0	all
1000612	chr17	+	nu_Tend_Bleft	nuleft	10	22521461.0	all
1000612	chr17	+	nu_Tstart_Bright	nuright	1	22520749.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	16565.0	all
1000612	chrM	+	mt_Tend	mt_Tend	1	16566.0	all
1000612	chrM	+	mt_Tend	mt_Tend	537	16569.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	3114552.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	6288945.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	6288980.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	65627692.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	65627717.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	92277916.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	92845088.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	93156557.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	93185356.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	93297206.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	7	93470390.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	10	93470391.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	19	93470392.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	9	93470393.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	20	93470394.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	20	93470395.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	28	93470396.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	19	93470397.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	26	93470398.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	38	93470399.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	38	93470400.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	49	93470401.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	50	93470402.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	79	93470403.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	57	93470404.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	57	93470405.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	54	93470406.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	67	93470407.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	50	93470408.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	57	93470409.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	85	93470410.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	51	93470411.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	63	93470412.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	39	93470413.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	25	93470414.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	63	93470415.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	100	93470416.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	105	93470417.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	133	93470418.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	149	93470419.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	223	93470420.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	203	93470421.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	177	93470422.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	500	93470423.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	122	93470424.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	141	93470425.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	174	93470426.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	122	93470427.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	82	93470428.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	161	93470429.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	139	93470430.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	149	93470431.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	393	93470432.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	135	93470433.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	105	93470434.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	114	93470435.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	211	93470436.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	74	93470437.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	140	93470438.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	109	93470439.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	88	93470440.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	108	93470441.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	104	93470442.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	120	93470443.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	115	93470444.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	190	93470445.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	93	93470446.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	121	93470447.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	103	93470448.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	102	93470449.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	125	93470450.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	114	93470451.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	128	93470452.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	160	93470453.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	206	93470454.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	204	93470455.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	246	93470456.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	325	93470457.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	434	93470458.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	385	93470459.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	393	93470460.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	542	93470461.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	563	93470462.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	557	93470463.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	541	93470464.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	545	93470465.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	487	93470466.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	524	93470467.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	566	93470468.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	702	93470469.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	555	93470470.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	736	93470471.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	658	93470472.0	all
