GroupID	Index	POS	CHR	mergedClusterID
606	0	48535263	chr8	606_chr8
607	0	48592617	chr8	607_chr8
608	0	48662102	chr8	608_chr8
609	0	48782523	chr8	609_chr8
610	0	49035875	chr8	610_chr8
611	0	49173443	chr8	611_chr8
612	0	49184035	chr8	612_chr8
613	0	49238781	chr8	613_chr8
614	0	49281536	chr8	614_chr8
615	0	49292926	chr8	615_chr8
616	0	49322084	chr8	616_chr8
617	0	49603782	chr8	617_chr8
618	0	49650192	chr8	618_chr8
619	0	49654605	chr8	619_chr8
620	0	49665895	chr8	620_chr8
621	0	49755943	chr8	621_chr8
622	0	49765377	chr8	622_chr8
623	0	50057333	chr8	623_chr8
624	0	50144770	chr8	624_chr8
625	0	50212581	chr8	625_chr8
626	0	50267774	chr8	626_chr8
627	0	50383809	chr8	627_chr8
628	0	50406974	chr8	628_chr8
629	0	50501600	chr8	629_chr8
630	0	50557852	chr8	630_chr8
631	0	50700807	chr8	631_chr8
632	0	50766144	chr8	632_chr8
633	0	50816735	chr8	633_chr8
634	0	50830376	chr8	634_chr8
635	0	50930118	chr8	635_chr8
636	0	50980814	chr8	636_chr8
637	0	51222105	chr8	637_chr8
638	0	51603534	chr8	638_chr8
639	0	51699563	chr8	639_chr8
640	0	51888154	chr8	640_chr8
641	0	52064692	chr8	641_chr8
642	0	52128947	chr8	642_chr8
643	0	52140491	chr8	643_chr8
644	0	52156985	chr8	644_chr8
645	0	52178616	chr8	645_chr8
646	0	52276673	chr8	646_chr8
647	0	52354380	chr8	647_chr8
648	0	52521432	chr8	648_chr8
649	0	52555531	chr8	649_chr8
650	0	52575968	chr8	650_chr8
651	0	52669223	chr8	651_chr8
652	0	52690511	chr8	652_chr8
653	0	52698663	chr8	653_chr8
653	0	52698664	chr8	653_chr8
653	0	52698664	chr8	653_chr8
653	0	52698665	chr8	653_chr8
653	0	52698665	chr8	653_chr8
653	0	52698666	chr8	653_chr8
653	0	52698666	chr8	653_chr8
653	0	52698667	chr8	653_chr8
653	0	52698667	chr8	653_chr8
653	0	52698668	chr8	653_chr8
653	0	52698669	chr8	653_chr8
654	0	52717158	chr8	654_chr8
655	0	52912874	chr8	655_chr8
656	0	52915312	chr8	656_chr8
657	0	53179079	chr8	657_chr8
658	0	53274938	chr8	658_chr8
659	0	53422864	chr8	659_chr8
659	0	53423037	chr8	659_chr8
660	0	53476389	chr8	660_chr8
661	0	53520746	chr8	661_chr8
661	0	53520748	chr8	661_chr8
661	0	53520748	chr8	661_chr8
661	0	53520750	chr8	661_chr8
661	0	53520750	chr8	661_chr8
661	0	53520751	chr8	661_chr8
661	0	53520752	chr8	661_chr8
662	0	53946245	chr8	662_chr8
663	0	54187133	chr8	663_chr8
663	0	54187174	chr8	663_chr8
664	0	54189281	chr8	664_chr8
665	0	54280718	chr8	665_chr8
665	0	54280720	chr8	665_chr8
666	0	54309789	chr8	666_chr8
667	0	54443099	chr8	667_chr8
668	0	54499694	chr8	668_chr8
669	0	54510122	chr8	669_chr8
670	0	54566641	chr8	670_chr8
671	0	54600525	chr8	671_chr8
672	0	54624445	chr8	672_chr8
673	0	54729610	chr8	673_chr8
674	0	54769840	chr8	674_chr8
675	0	54790851	chr8	675_chr8
676	0	55138714	chr8	676_chr8
677	0	55175649	chr8	677_chr8
678	0	55194314	chr8	678_chr8
679	0	55204925	chr8	679_chr8
680	0	55396375	chr8	680_chr8
680	0	55396379	chr8	680_chr8
680	0	55396384	chr8	680_chr8
681	0	55415540	chr8	681_chr8
682	0	55431745	chr8	682_chr8
683	0	55487844	chr8	683_chr8
684	0	55721593	chr8	684_chr8
685	0	55856067	chr8	685_chr8
685	0	55856069	chr8	685_chr8
686	0	55885387	chr8	686_chr8
687	0	55968063	chr8	687_chr8
688	0	55994770	chr8	688_chr8
689	0	56075515	chr8	689_chr8
690	0	56153790	chr8	690_chr8
691	0	56170383	chr8	691_chr8
692	0	56180251	chr8	692_chr8
693	0	56203339	chr8	693_chr8
694	0	56238578	chr8	694_chr8
695	0	56307455	chr8	695_chr8
696	0	56319272	chr8	696_chr8
697	0	56358907	chr8	697_chr8
698	0	56594350	chr8	698_chr8
699	0	56631187	chr8	699_chr8
700	0	56641902	chr8	700_chr8
701	0	56677738	chr8	701_chr8
702	0	56881762	chr8	702_chr8
703	0	57071257	chr8	703_chr8
704	0	57181486	chr8	704_chr8
705	0	57194790	chr8	705_chr8
706	0	57216875	chr8	706_chr8
707	0	57405707	chr8	707_chr8
708	0	57871730	chr8	708_chr8
709	0	57968583	chr8	709_chr8
710	0	58081849	chr8	710_chr8
711	0	58212149	chr8	711_chr8
712	0	58289299	chr8	712_chr8
713	0	58305061	chr8	713_chr8
714	0	58330851	chr8	714_chr8
715	0	58396425	chr8	715_chr8
716	0	58619616	chr8	716_chr8
717	0	58630441	chr8	717_chr8
718	0	58734680	chr8	718_chr8
719	0	58849379	chr8	719_chr8
720	0	59113321	chr8	720_chr8
721	0	59275196	chr8	721_chr8
722	0	59318893	chr8	722_chr8
723	0	59324664	chr8	723_chr8
724	0	59429707	chr8	724_chr8
725	0	59540043	chr8	725_chr8
726	0	59631253	chr8	726_chr8
727	0	59836362	chr8	727_chr8
728	0	59889597	chr8	728_chr8
729	0	60153023	chr8	729_chr8
730	0	60306665	chr8	730_chr8
731	0	60370770	chr8	731_chr8
731	0	60371564	chr8	731_chr8
732	0	60410991	chr8	732_chr8
733	0	60482463	chr8	733_chr8
734	0	60575073	chr8	734_chr8
734	0	60575076	chr8	734_chr8
734	0	60575078	chr8	734_chr8
735	0	60607354	chr8	735_chr8
736	0	60753130	chr8	736_chr8
737	0	60774044	chr8	737_chr8
738	0	60854724	chr8	738_chr8
739	0	60958067	chr8	739_chr8
740	0	61036939	chr8	740_chr8
741	0	61313558	chr8	741_chr8
742	0	61382887	chr8	742_chr8
743	0	61440586	chr8	743_chr8
744	0	61463336	chr8	744_chr8
745	0	61697906	chr8	745_chr8
746	0	61751819	chr8	746_chr8
747	0	61806249	chr8	747_chr8
748	0	62011773	chr8	748_chr8
749	0	62062277	chr8	749_chr8
750	0	62102587	chr8	750_chr8
750	0	62102627	chr8	750_chr8
750	0	62102648	chr8	750_chr8
750	0	62102674	chr8	750_chr8
750	0	62102687	chr8	750_chr8
750	0	62102688	chr8	750_chr8
750	0	62102702	chr8	750_chr8
750	0	62102705	chr8	750_chr8
750	0	62102710	chr8	750_chr8
750	0	62102711	chr8	750_chr8
750	0	62102716	chr8	750_chr8
750	0	62102716	chr8	750_chr8
750	0	62102717	chr8	750_chr8
750	0	62102718	chr8	750_chr8
750	0	62102722	chr8	750_chr8
750	0	62102724	chr8	750_chr8
750	0	62102726	chr8	750_chr8
750	0	62102730	chr8	750_chr8
750	0	62102733	chr8	750_chr8
750	0	62102734	chr8	750_chr8
750	0	62102734	chr8	750_chr8
750	0	62102735	chr8	750_chr8
750	0	62102737	chr8	750_chr8
750	0	62102738	chr8	750_chr8
750	0	62102739	chr8	750_chr8
750	0	62102740	chr8	750_chr8
750	0	62102740	chr8	750_chr8
750	0	62102743	chr8	750_chr8
750	0	62102745	chr8	750_chr8
750	0	62102745	chr8	750_chr8
750	0	62102746	chr8	750_chr8
750	0	62102747	chr8	750_chr8
750	0	62102749	chr8	750_chr8
750	0	62102749	chr8	750_chr8
750	0	62102750	chr8	750_chr8
750	0	62102753	chr8	750_chr8
750	0	62102755	chr8	750_chr8
750	0	62102756	chr8	750_chr8
750	0	62102757	chr8	750_chr8
750	0	62102758	chr8	750_chr8
750	0	62102758	chr8	750_chr8
750	0	62102759	chr8	750_chr8
750	0	62102760	chr8	750_chr8
750	0	62102761	chr8	750_chr8
750	0	62102762	chr8	750_chr8
750	0	62102763	chr8	750_chr8
750	0	62102765	chr8	750_chr8
750	0	62102765	chr8	750_chr8
750	0	62102766	chr8	750_chr8
750	0	62102766	chr8	750_chr8
750	0	62102768	chr8	750_chr8
750	0	62102770	chr8	750_chr8
750	0	62102771	chr8	750_chr8
750	0	62102771	chr8	750_chr8
750	0	62102772	chr8	750_chr8
750	0	62102772	chr8	750_chr8
750	0	62102774	chr8	750_chr8
750	0	62102775	chr8	750_chr8
750	0	62102776	chr8	750_chr8
750	0	62102778	chr8	750_chr8
750	0	62102778	chr8	750_chr8
750	0	62102780	chr8	750_chr8
750	0	62102782	chr8	750_chr8
750	0	62102783	chr8	750_chr8
750	0	62102783	chr8	750_chr8
750	0	62102784	chr8	750_chr8
750	0	62102784	chr8	750_chr8
750	0	62102785	chr8	750_chr8
750	0	62102786	chr8	750_chr8
750	0	62102786	chr8	750_chr8
750	0	62102788	chr8	750_chr8
750	0	62102788	chr8	750_chr8
750	0	62102789	chr8	750_chr8
750	0	62102790	chr8	750_chr8
750	0	62102791	chr8	750_chr8
750	0	62102793	chr8	750_chr8
750	0	62102793	chr8	750_chr8
750	0	62102794	chr8	750_chr8
750	0	62102794	chr8	750_chr8
750	0	62102795	chr8	750_chr8
750	0	62102796	chr8	750_chr8
750	0	62102797	chr8	750_chr8
750	0	62102799	chr8	750_chr8
750	0	62102800	chr8	750_chr8
750	0	62102803	chr8	750_chr8
750	0	62102804	chr8	750_chr8
750	0	62102805	chr8	750_chr8
750	0	62102806	chr8	750_chr8
750	0	62102806	chr8	750_chr8
750	0	62102807	chr8	750_chr8
750	0	62102808	chr8	750_chr8
750	0	62102809	chr8	750_chr8
750	0	62102810	chr8	750_chr8
750	0	62102810	chr8	750_chr8
750	0	62102811	chr8	750_chr8
750	0	62102811	chr8	750_chr8
750	0	62102812	chr8	750_chr8
750	0	62102813	chr8	750_chr8
750	0	62102813	chr8	750_chr8
750	0	62102814	chr8	750_chr8
750	0	62102815	chr8	750_chr8
750	0	62102816	chr8	750_chr8
750	0	62102817	chr8	750_chr8
750	0	62102818	chr8	750_chr8
750	0	62102819	chr8	750_chr8
750	0	62102820	chr8	750_chr8
750	0	62102821	chr8	750_chr8
750	0	62102821	chr8	750_chr8
750	0	62102822	chr8	750_chr8
750	0	62102822	chr8	750_chr8
750	0	62102825	chr8	750_chr8
750	0	62102831	chr8	750_chr8
750	0	62102832	chr8	750_chr8
750	0	62102834	chr8	750_chr8
750	0	62102835	chr8	750_chr8
750	0	62102836	chr8	750_chr8
750	0	62102837	chr8	750_chr8
750	0	62102838	chr8	750_chr8
750	0	62102839	chr8	750_chr8
750	0	62102839	chr8	750_chr8
750	0	62102841	chr8	750_chr8
750	0	62102841	chr8	750_chr8
750	0	62102843	chr8	750_chr8
750	0	62102844	chr8	750_chr8
750	0	62102845	chr8	750_chr8
750	0	62102845	chr8	750_chr8
750	0	62102846	chr8	750_chr8
750	0	62102848	chr8	750_chr8
750	0	62102849	chr8	750_chr8
750	0	62102849	chr8	750_chr8
750	0	62102851	chr8	750_chr8
750	0	62102852	chr8	750_chr8
750	0	62102852	chr8	750_chr8
750	0	62102853	chr8	750_chr8
750	0	62102853	chr8	750_chr8
750	0	62102855	chr8	750_chr8
750	0	62102855	chr8	750_chr8
750	0	62102856	chr8	750_chr8
750	0	62102857	chr8	750_chr8
750	0	62102858	chr8	750_chr8
750	0	62102859	chr8	750_chr8
750	0	62102861	chr8	750_chr8
750	0	62102862	chr8	750_chr8
750	0	62102863	chr8	750_chr8
750	0	62102863	chr8	750_chr8
750	0	62102864	chr8	750_chr8
750	0	62102866	chr8	750_chr8
750	0	62102868	chr8	750_chr8
750	0	62102868	chr8	750_chr8
750	0	62102869	chr8	750_chr8
750	0	62102870	chr8	750_chr8
750	0	62102870	chr8	750_chr8
750	0	62102874	chr8	750_chr8
750	0	62102875	chr8	750_chr8
750	0	62102876	chr8	750_chr8
750	0	62102877	chr8	750_chr8
750	0	62102877	chr8	750_chr8
750	0	62102879	chr8	750_chr8
750	0	62102880	chr8	750_chr8
750	0	62102881	chr8	750_chr8
750	0	62102884	chr8	750_chr8
750	0	62102885	chr8	750_chr8
750	0	62102889	chr8	750_chr8
750	0	62102890	chr8	750_chr8
750	0	62102891	chr8	750_chr8
750	0	62102892	chr8	750_chr8
750	0	62102892	chr8	750_chr8
750	0	62102894	chr8	750_chr8
750	0	62102894	chr8	750_chr8
750	0	62102895	chr8	750_chr8
750	0	62102896	chr8	750_chr8
750	0	62102897	chr8	750_chr8
750	0	62102897	chr8	750_chr8
750	0	62102898	chr8	750_chr8
750	0	62102899	chr8	750_chr8
750	0	62102899	chr8	750_chr8
750	0	62102901	chr8	750_chr8
750	0	62102902	chr8	750_chr8
750	0	62102904	chr8	750_chr8
750	0	62102905	chr8	750_chr8
750	0	62102906	chr8	750_chr8
750	0	62102907	chr8	750_chr8
750	0	62102907	chr8	750_chr8
750	0	62102912	chr8	750_chr8
750	0	62102914	chr8	750_chr8
750	0	62102920	chr8	750_chr8
750	0	62102920	chr8	750_chr8
750	0	62102922	chr8	750_chr8
750	0	62102922	chr8	750_chr8
750	0	62102927	chr8	750_chr8
750	0	62102928	chr8	750_chr8
750	0	62102931	chr8	750_chr8
750	0	62102934	chr8	750_chr8
750	0	62102938	chr8	750_chr8
750	0	62102945	chr8	750_chr8
750	0	62102965	chr8	750_chr8
750	0	62102969	chr8	750_chr8
750	0	62102974	chr8	750_chr8
750	0	62102978	chr8	750_chr8
750	0	62102978	chr8	750_chr8
750	0	62102979	chr8	750_chr8
750	0	62102982	chr8	750_chr8
750	0	62103020	chr8	750_chr8
751	0	62170224	chr8	751_chr8
752	0	62424873	chr8	752_chr8
753	0	62577455	chr8	753_chr8
754	0	62729007	chr8	754_chr8
754	0	62729008	chr8	754_chr8
755	0	62944109	chr8	755_chr8
756	0	62945435	chr8	756_chr8
757	0	62947119	chr8	757_chr8
758	0	63010121	chr8	758_chr8
759	0	63132494	chr8	759_chr8
759	0	63132495	chr8	759_chr8
760	0	63204343	chr8	760_chr8
761	0	63210211	chr8	761_chr8
762	0	63295758	chr8	762_chr8
763	0	63300657	chr8	763_chr8
764	0	63402863	chr8	764_chr8
765	0	63405760	chr8	765_chr8
766	0	63579579	chr8	766_chr8
766	0	63579582	chr8	766_chr8
767	0	63741399	chr8	767_chr8
768	0	63745393	chr8	768_chr8
769	0	63965732	chr8	769_chr8
770	0	64132576	chr8	770_chr8
771	0	64166999	chr8	771_chr8
772	0	64364483	chr8	772_chr8
773	0	64427356	chr8	773_chr8
774	0	64483505	chr8	774_chr8
775	0	64555102	chr8	775_chr8
776	0	64591993	chr8	776_chr8
777	0	64665541	chr8	777_chr8
777	0	64665542	chr8	777_chr8
777	0	64665542	chr8	777_chr8
777	0	64665543	chr8	777_chr8
777	0	64665543	chr8	777_chr8
777	0	64665544	chr8	777_chr8
777	0	64665544	chr8	777_chr8
777	0	64665545	chr8	777_chr8
777	0	64665545	chr8	777_chr8
777	0	64665546	chr8	777_chr8
777	0	64665546	chr8	777_chr8
777	0	64665547	chr8	777_chr8
777	0	64665547	chr8	777_chr8
777	0	64665548	chr8	777_chr8
777	0	64665548	chr8	777_chr8
777	0	64665549	chr8	777_chr8
777	0	64665550	chr8	777_chr8
778	0	64804229	chr8	778_chr8
779	0	64819486	chr8	779_chr8
780	0	64899607	chr8	780_chr8
781	0	64943069	chr8	781_chr8
782	0	65061319	chr8	782_chr8
783	0	65102948	chr8	783_chr8
784	0	65104455	chr8	784_chr8
785	0	65163974	chr8	785_chr8
786	0	65176109	chr8	786_chr8
787	0	65238693	chr8	787_chr8
788	0	65337396	chr8	788_chr8
789	0	65479154	chr8	789_chr8
790	0	65527264	chr8	790_chr8
791	0	65721647	chr8	791_chr8
792	0	65822287	chr8	792_chr8
793	0	66056370	chr8	793_chr8
794	0	66088636	chr8	794_chr8
795	0	66463393	chr8	795_chr8
796	0	66468925	chr8	796_chr8
797	0	66560763	chr8	797_chr8
798	0	66631418	chr8	798_chr8
799	0	66711814	chr8	799_chr8
800	0	66818765	chr8	800_chr8
801	0	66822841	chr8	801_chr8
802	0	66861166	chr8	802_chr8
803	0	66910136	chr8	803_chr8
804	0	66985488	chr8	804_chr8
805	0	67047619	chr8	805_chr8
806	0	67089413	chr8	806_chr8
807	0	67184057	chr8	807_chr8
808	0	67389837	chr8	808_chr8
809	0	67490369	chr8	809_chr8
810	0	67491694	chr8	810_chr8
811	0	67581355	chr8	811_chr8
811	0	67581588	chr8	811_chr8
811	0	67582131	chr8	811_chr8
811	0	67582575	chr8	811_chr8
812	0	67584737	chr8	812_chr8
812	0	67584794	chr8	812_chr8
812	0	67584885	chr8	812_chr8
812	0	67585821	chr8	812_chr8
812	0	67585856	chr8	812_chr8
812	0	67586020	chr8	812_chr8
812	0	67586105	chr8	812_chr8
812	0	67586192	chr8	812_chr8
812	0	67586204	chr8	812_chr8
812	0	67586212	chr8	812_chr8
812	0	67586255	chr8	812_chr8
812	0	67586341	chr8	812_chr8
812	0	67586376	chr8	812_chr8
812	0	67586435	chr8	812_chr8
812	0	67587054	chr8	812_chr8
812	0	67587788	chr8	812_chr8
812	0	67587909	chr8	812_chr8
813	0	67733195	chr8	813_chr8
813	0	67733196	chr8	813_chr8
813	0	67733197	chr8	813_chr8
813	0	67733198	chr8	813_chr8
813	0	67733198	chr8	813_chr8
813	0	67733199	chr8	813_chr8
813	0	67733200	chr8	813_chr8
813	0	67733200	chr8	813_chr8
813	0	67733201	chr8	813_chr8
813	0	67733201	chr8	813_chr8
813	0	67733203	chr8	813_chr8
814	0	67784210	chr8	814_chr8
815	0	67924157	chr8	815_chr8
816	0	67944370	chr8	816_chr8
817	0	67952793	chr8	817_chr8
818	0	68020565	chr8	818_chr8
819	0	68044562	chr8	819_chr8
820	0	68073025	chr8	820_chr8
821	0	68342704	chr8	821_chr8
822	0	68356541	chr8	822_chr8
823	0	68413731	chr8	823_chr8
824	0	68434527	chr8	824_chr8
825	0	68601237	chr8	825_chr8
826	0	68750918	chr8	826_chr8
827	0	68776219	chr8	827_chr8
828	0	69080847	chr8	828_chr8
829	0	69093699	chr8	829_chr8
830	0	69237176	chr8	830_chr8
831	0	69242977	chr8	831_chr8
832	0	69299850	chr8	832_chr8
833	0	69318237	chr8	833_chr8
834	0	69347239	chr8	834_chr8
835	0	69368140	chr8	835_chr8
836	0	69407869	chr8	836_chr8
837	0	69449990	chr8	837_chr8
838	0	69482480	chr8	838_chr8
839	0	69751448	chr8	839_chr8
840	0	69781434	chr8	840_chr8
841	0	69935963	chr8	841_chr8
842	0	70187599	chr8	842_chr8
843	0	70269411	chr8	843_chr8
844	0	70442538	chr8	844_chr8
845	0	70448542	chr8	845_chr8
846	0	70459063	chr8	846_chr8
847	0	70554779	chr8	847_chr8
848	0	70566148	chr8	848_chr8
849	0	70597991	chr8	849_chr8
850	0	70608610	chr8	850_chr8
851	0	70631849	chr8	851_chr8
852	0	70678342	chr8	852_chr8
853	0	70745542	chr8	853_chr8
854	0	70774621	chr8	854_chr8
855	0	71048164	chr8	855_chr8
856	0	71260647	chr8	856_chr8
857	0	71325819	chr8	857_chr8
858	0	71580311	chr8	858_chr8
859	0	71745039	chr8	859_chr8
860	0	72021125	chr8	860_chr8
861	0	72279471	chr8	861_chr8
862	0	72283474	chr8	862_chr8
863	0	72462371	chr8	863_chr8
864	0	72575679	chr8	864_chr8
865	0	72583951	chr8	865_chr8
865	0	72583952	chr8	865_chr8
866	0	72795300	chr8	866_chr8
867	0	72818251	chr8	867_chr8
868	0	72821623	chr8	868_chr8
868	0	72821626	chr8	868_chr8
868	0	72821627	chr8	868_chr8
868	0	72821629	chr8	868_chr8
868	0	72821629	chr8	868_chr8
868	0	72821630	chr8	868_chr8
868	0	72821631	chr8	868_chr8
869	0	72894551	chr8	869_chr8
870	0	72973107	chr8	870_chr8
871	0	73136047	chr8	871_chr8
872	0	73213944	chr8	872_chr8
873	0	73403643	chr8	873_chr8
874	0	73420363	chr8	874_chr8
875	0	73472064	chr8	875_chr8
876	0	73529962	chr8	876_chr8
877	0	73650828	chr8	877_chr8
878	0	73676885	chr8	878_chr8
879	0	73986020	chr8	879_chr8
880	0	74116383	chr8	880_chr8
881	0	74360137	chr8	881_chr8
882	0	74480804	chr8	882_chr8
883	0	74503441	chr8	883_chr8
884	0	74684956	chr8	884_chr8
885	0	74697640	chr8	885_chr8
886	0	74741743	chr8	886_chr8
887	0	74813127	chr8	887_chr8
888	0	74834501	chr8	888_chr8
889	0	74901676	chr8	889_chr8
890	0	74950151	chr8	890_chr8
891	0	75081634	chr8	891_chr8
892	0	75168473	chr8	892_chr8
893	0	75194136	chr8	893_chr8
894	0	75326486	chr8	894_chr8
895	0	75328197	chr8	895_chr8
896	0	75388578	chr8	896_chr8
897	0	75471201	chr8	897_chr8
898	0	75533829	chr8	898_chr8
899	0	75545978	chr8	899_chr8
900	0	75634796	chr8	900_chr8
901	0	75719397	chr8	901_chr8
902	0	75794408	chr8	902_chr8
903	0	75904129	chr8	903_chr8
904	0	75997255	chr8	904_chr8
905	0	76048338	chr8	905_chr8
906	0	76090878	chr8	906_chr8
907	0	76213290	chr8	907_chr8
908	0	76255501	chr8	908_chr8
909	0	76262383	chr8	909_chr8
910	0	76270088	chr8	910_chr8
911	0	76314500	chr8	911_chr8
912	0	76322921	chr8	912_chr8
913	0	76329576	chr8	913_chr8
914	0	76348751	chr8	914_chr8
915	0	76350542	chr8	915_chr8
916	0	76497767	chr8	916_chr8
917	0	76606494	chr8	917_chr8
918	0	76620456	chr8	918_chr8
919	0	76645461	chr8	919_chr8
920	0	76650520	chr8	920_chr8
921	0	76656904	chr8	921_chr8
922	0	76669983	chr8	922_chr8
923	0	76705923	chr8	923_chr8
924	0	76717721	chr8	924_chr8
925	0	76722114	chr8	925_chr8
926	0	76755055	chr8	926_chr8
927	0	76810561	chr8	927_chr8
928	0	76948258	chr8	928_chr8
929	0	77002567	chr8	929_chr8
930	0	77014912	chr8	930_chr8
930	0	77014914	chr8	930_chr8
930	0	77014914	chr8	930_chr8
930	0	77014922	chr8	930_chr8
931	0	77092750	chr8	931_chr8
932	0	77365014	chr8	932_chr8
933	0	77417992	chr8	933_chr8
933	0	77417993	chr8	933_chr8
933	0	77417995	chr8	933_chr8
933	0	77417996	chr8	933_chr8
933	0	77417997	chr8	933_chr8
934	0	77506043	chr8	934_chr8
935	0	77508974	chr8	935_chr8
936	0	77636543	chr8	936_chr8
937	0	77708212	chr8	937_chr8
937	0	77708214	chr8	937_chr8
937	0	77708215	chr8	937_chr8
937	0	77708216	chr8	937_chr8
937	0	77708220	chr8	937_chr8
938	0	77891101	chr8	938_chr8
939	0	77921993	chr8	939_chr8
940	0	78056509	chr8	940_chr8
941	0	78110056	chr8	941_chr8
942	0	78114597	chr8	942_chr8
943	0	78182017	chr8	943_chr8
944	0	78366529	chr8	944_chr8
945	0	78460670	chr8	945_chr8
946	0	78469809	chr8	946_chr8
947	0	78599925	chr8	947_chr8
948	0	78616440	chr8	948_chr8
949	0	78768841	chr8	949_chr8
949	0	78768944	chr8	949_chr8
950	0	78788604	chr8	950_chr8
951	0	78878190	chr8	951_chr8
952	0	78909147	chr8	952_chr8
953	0	79018306	chr8	953_chr8
954	0	79043207	chr8	954_chr8
955	0	79072237	chr8	955_chr8
956	0	79161296	chr8	956_chr8
957	0	79171717	chr8	957_chr8
958	0	79187518	chr8	958_chr8
959	0	79191995	chr8	959_chr8
960	0	79389586	chr8	960_chr8
961	0	79393205	chr8	961_chr8
962	0	79540800	chr8	962_chr8
963	0	79576319	chr8	963_chr8
964	0	79680278	chr8	964_chr8
965	0	79717084	chr8	965_chr8
966	0	79719911	chr8	966_chr8
967	0	79809045	chr8	967_chr8
968	0	79820423	chr8	968_chr8
969	0	79932685	chr8	969_chr8
970	0	80011751	chr8	970_chr8
971	0	80076841	chr8	971_chr8
972	0	80086104	chr8	972_chr8
973	0	80145062	chr8	973_chr8
974	0	80181752	chr8	974_chr8
975	0	80603932	chr8	975_chr8
976	0	80662487	chr8	976_chr8
977	0	80734485	chr8	977_chr8
978	0	80818645	chr8	978_chr8
979	0	80868415	chr8	979_chr8
980	0	80938457	chr8	980_chr8
981	0	80951931	chr8	981_chr8
982	0	80966177	chr8	982_chr8
983	0	80967380	chr8	983_chr8
984	0	81017977	chr8	984_chr8
985	0	81088126	chr8	985_chr8
986	0	81156671	chr8	986_chr8
987	0	81236702	chr8	987_chr8
988	0	81327711	chr8	988_chr8
989	0	81360290	chr8	989_chr8
990	0	81402566	chr8	990_chr8
991	0	81439157	chr8	991_chr8
992	0	81657517	chr8	992_chr8
993	0	81708459	chr8	993_chr8
994	0	81788712	chr8	994_chr8
995	0	81858111	chr8	995_chr8
996	0	81937408	chr8	996_chr8
997	0	81978957	chr8	997_chr8
997	0	81979582	chr8	997_chr8
998	0	82084532	chr8	998_chr8
998	0	82084571	chr8	998_chr8
999	0	82493901	chr8	999_chr8
1000	0	82504117	chr8	1000_chr8
1001	0	82558540	chr8	1001_chr8
1002	0	82658062	chr8	1002_chr8
1002	0	82658145	chr8	1002_chr8
1002	0	82658145	chr8	1002_chr8
1002	0	82658146	chr8	1002_chr8
1002	0	82658146	chr8	1002_chr8
1002	0	82658147	chr8	1002_chr8
1002	0	82658147	chr8	1002_chr8
1002	0	82658148	chr8	1002_chr8
1002	0	82658148	chr8	1002_chr8
1002	0	82658149	chr8	1002_chr8
1002	0	82658149	chr8	1002_chr8
1002	0	82658150	chr8	1002_chr8
1002	0	82658151	chr8	1002_chr8
1003	0	82696461	chr8	1003_chr8
1004	0	82914930	chr8	1004_chr8
1004	0	82914931	chr8	1004_chr8
1004	0	82914932	chr8	1004_chr8
1004	0	82914932	chr8	1004_chr8
1004	0	82914933	chr8	1004_chr8
1004	0	82914934	chr8	1004_chr8
1004	0	82914935	chr8	1004_chr8
1005	0	83082250	chr8	1005_chr8
1006	0	83222684	chr8	1006_chr8
1007	0	83267160	chr8	1007_chr8
1008	0	83381683	chr8	1008_chr8
1009	0	83429686	chr8	1009_chr8
1010	0	83620714	chr8	1010_chr8
1011	0	83628936	chr8	1011_chr8
1012	0	83712220	chr8	1012_chr8
1013	0	83841791	chr8	1013_chr8
1013	0	83842545	chr8	1013_chr8
1014	0	83843549	chr8	1014_chr8
1014	0	83843746	chr8	1014_chr8
1015	0	83923390	chr8	1015_chr8
1016	0	84000000	chr8	1016_chr8
1017	0	84071072	chr8	1017_chr8
1018	0	84136538	chr8	1018_chr8
1019	0	84183626	chr8	1019_chr8
1020	0	84367309	chr8	1020_chr8
1020	0	84367310	chr8	1020_chr8
1020	0	84367310	chr8	1020_chr8
1020	0	84367311	chr8	1020_chr8
1020	0	84367311	chr8	1020_chr8
1020	0	84367312	chr8	1020_chr8
1020	0	84367312	chr8	1020_chr8
1020	0	84367314	chr8	1020_chr8
1021	0	84378180	chr8	1021_chr8
1021	0	84378186	chr8	1021_chr8
1021	0	84378242	chr8	1021_chr8
1021	0	84378263	chr8	1021_chr8
1022	0	84415143	chr8	1022_chr8
1022	0	84415206	chr8	1022_chr8
1023	0	84421277	chr8	1023_chr8
1024	0	84435949	chr8	1024_chr8
1025	0	84617453	chr8	1025_chr8
1026	0	84798224	chr8	1026_chr8
1027	0	84999336	chr8	1027_chr8
1028	0	85003765	chr8	1028_chr8
1029	0	85086494	chr8	1029_chr8
1029	0	85086494	chr8	1029_chr8
1029	0	85086497	chr8	1029_chr8
1029	0	85086501	chr8	1029_chr8
1030	0	85164528	chr8	1030_chr8
1031	0	85302849	chr8	1031_chr8
1032	0	85333638	chr8	1032_chr8
1033	0	85595912	chr8	1033_chr8
1033	0	85595914	chr8	1033_chr8
1033	0	85595914	chr8	1033_chr8
1033	0	85595915	chr8	1033_chr8
1033	0	85595916	chr8	1033_chr8
1033	0	85595918	chr8	1033_chr8
1033	0	85595918	chr8	1033_chr8
1034	0	85616170	chr8	1034_chr8
1035	0	85647519	chr8	1035_chr8
1036	0	85651488	chr8	1036_chr8
